Date,LTE Cell Group,Integrity,DL_Traffic_Volum_GB,UL_Traffic_Volume_GB,Avg_Users,DL_Throughput_MB/sec,UL_Throughput_MB/sec,DL_User_Throughput_MB/Sec,UL_User_Throughput_MB/sec,RRC Success Rate (Service),RRC Success Rate (Signaling),ERAB_Success_Rate,Failures Thrp License,Failures User License,Service Drop-Rate,ERAB_Abnrml_TNL,CSFB Success Rate%,Flash CSFB Prec,Avg_CQI,DL_Avg_MCS,UL_Avg_MCS,QPSK Ratio(%),16QAM Ratio(%),64QAM Ratio(%),DL_Retrans_Rate,UL_Retrans_Rate,DL IBLER(%),UL IBLER(%),UL_MAC_BLER,DL_MAC_BLER,RACH_Success_Rate,Avg_Interference(dBm),System_Outage(s),DL_PRB_Utilization,Handover Execution Success Rate (all)(%),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s),Service Drops MME,RACH Contention,RACH Non Contention,HO Exec Failures,HO Prep Failures(times),Pcell Traffic,Scell Traffic,Scell Users,3CC Users %(%),4CC Traffic,4CC Users %(%),4CC Traffic %,5CC Traffic,5CC Users %,5CC Traffic %
9/20/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45189Cluster=Najran CL1,Rule Name=Opt Clusters",125310.8873,10021.3058,18691.7195,29.424,4.5215,11.9586,3.5056,99.9654,99.8012,99.7767,0,0,0.1196,19,99.9464,95.4501,10.1968,16.1066,24.7367,26.3421,35.1966,38.4613,14.374,17.7821,12.1991,12.6278,0.2318,0.0897,73.2206,-116.2149,139650,30.553,99.6945,99.9969,99.3922,99.9994,59413.6866,18970.9127,44.1568,15.1391,6534.2795,23.9446,27.142,0.0321,99.76,99.6846,20.2723,29.424,4.5215,99.8952,128343295,43005,71.5823,84.7447,13201,77,36444.3717,27598.5298,11001.5094,0.1225,8417.7206,0.0575,6.7175,82.6117,0.0012,0.0659
9/20/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45189Cluster=Najran CL2,Rule Name=Opt Clusters",33483.7855,2563.4706,3780.4511,33.5091,4.873,11.3441,3.3707,99.9664,99.6952,99.7345,0,0,0.1404,5,99.886,71.579,9.797,16.3097,23.3479,24.2557,36.6126,39.1317,13.1724,18.8995,11.5239,14.4603,0.2035,0.0749,44.8104,-117.1521,0,27.4861,99.5821,99.9993,99.0442,100,19255.2401,6282.0418,53.5568,18.7614,1483.6218,23.6162,28.7548,0.0466,99.8047,99.7865,19.4213,33.5091,4.873,100,33859890,8329,41.6417,83.7164,3010,8,11423.6092,9220.0686,2588.0097,0.1348,3318.2176,0.0775,9.9099,7.1571,0.0005,0.0214
9/20/2023,Jazan Province,45189Jazan Province,355175.5704,28232.6817,51820.8405,31.9374,4.3931,12.1629,3.2642,99.9572,99.6873,99.6367,46,43,0.1442,109,99.8884,87.8847,9.9247,16.2488,23.1946,25.9863,34.827,39.1866,13.2501,21.0641,11.5779,14.4671,0.3056,0.0679,60.2555,-115.9975,2531885,33.37,99.5056,99.3177,98.8025,99.9983,166385.908,69117.7925,43.6288,19.4602,16845.3995,26.0729,29.8172,0.0438,99.4682,99.745,19.9153,31.9374,4.3931,99.1814,289262185,147851,58.2169,75.1689,76998,10918,104355.9095,75774.5989,26551.7469,0.1345,12285.8797,0.0285,3.4591,236.3873,0.001,0.0666
9/20/2023,Aseer Province,45189Aseer Province,486412.903,39709.7109,74106.9318,30.0803,4.4226,15.7525,3.5472,99.9695,99.745,99.7149,0,0,0.1238,76,99.6644,94.9571,9.9553,15.8018,24.2402,26.9834,36.1975,36.8191,13.0091,19.9291,10.8498,13.7599,0.2798,0.104,69.0109,-115.9675,684570,23.1888,99.7557,99.9671,99.3459,99.9997,237167.6371,88626.6641,45.4099,18.2205,27766.6806,31.5573,33.2527,0.0383,99.3504,99.613,17.4754,30.0803,4.4226,99.8932,619110340,189896,66.5072,83.1025,59771,1062,151789.889,103366.6722,46494.7005,0.1426,28286.5069,0.057,5.8153,453.4699,0.0016,0.0932
9/20/2023,Najran Province,45189Najran Province,160055.8032,12671.7167,22673.8116,30.2543,4.5781,11.7088,3.4585,99.9655,99.7861,99.7672,0,0,0.1245,24,99.9403,91.1455,10.1208,16.1633,24.4456,25.884,35.4418,38.6743,14.1327,18.2001,12.0665,13.087,0.2309,0.0863,66.9452,-116.4034,139650,30.0171,99.6623,99.9938,99.3394,99.9995,78974.1225,25252.9545,45.953,15.7776,8051.1551,23.7784,27.526,0.0348,99.7671,99.7057,20.1224,30.2543,4.5781,99.9166,162548785,52428,64.6843,84.6441,17477,95,48108.9132,36894.1686,13622.7092,0.1235,11735.9382,0.0603,7.3324,89.7689,0.0011,0.0561
9/21/2023,Khamis Mushait,45190Khamis Mushait,97071.0456,8459.3576,17321.5186,25.4416,4.4545,14.8183,3.6543,99.9718,99.8197,99.7719,0,0,0.1713,25,99.8744,98.081,9.2555,14.9389,24.6283,30.9294,37.3233,31.7473,14.2612,18.8251,11.4882,12.6476,0.3194,0.1505,83.5841,-114.164,204465,27.0486,99.843,99.9686,99.5511,99.9997,51226.6791,18502.2513,49.1481,19.0605,7838.6096,27.139,29.4729,0.0607,99.5349,99.4792,21.4861,25.4416,4.4545,99.8572,137046870,58413,84.375,80.8416,7227,154,32349.3284,22032.6755,13908.4415,0.1733,9520.0343,0.0943,9.8073,217.9294,0.0032,0.2245
9/21/2023,Bishah,45190Bishah,34409.2981,2668.1736,4738.9114,30.2547,4.9006,21.585,4.3343,99.9732,99.8287,99.7953,0,0,0.0616,2,99.9265,99.8011,9.9809,15.7819,24.361,26.382,35.9787,37.6393,12.9029,16.8362,10.6757,11.8112,0.1958,0.1037,82.7787,-116.8478,31035,17.3246,99.8568,99.953,99.5903,100,15327.8411,6288.592,41.4864,18.2759,1814.9424,45.8305,42.5187,0.0237,99.7464,99.6367,14.5422,30.2547,4.9006,99.9486,57770565,4991,82.6094,83.5255,1781,121,9677.5133,6796.6928,3474.3709,0.1501,3403.8463,0.0982,9.8922,26.6052,0.0019,0.0773
9/21/2023,Southern Region_FDD,45190Southern Region_FDD,921153.7273,75638.7036,145436.8838,31.6836,4.2858,12.7379,3.3479,99.9612,99.7425,99.6869,0,0,0.1349,219,99.8395,91.2585,9.959,16.1734,24.0843,27.5,35.3469,37.1531,13.4874,21.7577,11.5087,14.9604,0.3037,0.0931,67.7175,-115.5394,1568780,35.17,99.6702,99.9179,99.154,99.9987,472126.6173,202918.0635,47.7339,22.0287,52647.4034,27.7662,30.2643,0.0367,99.5889,99.6244,14.2775,31.6836,4.2858,99.7791,701262865,421897,65.4571,81.6494,161161,4667,293347.6544,203569.4285,74237.5874,0.1518,52048.081,0.05,5.6503,956.7985,0.0016,0.1039
9/21/2023,Southern Region_TDD,45190Southern Region_TDD,284773.4545,21655.5378,28560.2647,28.1371,5.938,16.295,4.1418,99.9822,99.5846,99.7965,0,0,0.1876,3,99.9055,93.5912,9.9717,15.2918,21.3924,23.0545,35.931,41.0145,13.1004,11.299,10.9201,8.3869,0.1734,0.089,60.6783,-116.3518,1708140,19.8617,99.7602,99.9162,99.5312,99.9996,118026.6204,17877.9885,38.5994,6.278,9794.3856,24.5844,27.9444,0.0807,98.048,99.8103,26.3715,28.1371,5.938,99.7132,542263980,73852,57.0059,83.0613,13926,348,79261.5342,61074.3677,30896.4947,0.0534,15636.9482,0.0634,5.491,0,0,0
9/21/2023,Western Region_FDD,45190Western Region_FDD,138197.2073,11220.0582,24145.355,32.6225,3.687,10.1106,2.6627,99.9669,99.661,99.4553,0,0,0.1603,18,99.9339,26.4851,10.3897,16.6904,22.9664,24.9114,34.4774,40.6112,12.9651,24.8834,11.7552,17.1677,0.291,0.0361,53.9807,-118.0998,147750,29.8362,94.429,97.0982,92.8457,99.9348,25356.0302,5938.4419,17.0876,4.2971,3141.5287,18.2345,24.6601,0.0272,99.2773,99.8311,12.802,32.6225,3.687,99.8683,110707285,67845,51.4594,84.2807,325612,96814,15554.5168,11961.8654,3844.8953,0.029,311.3475,0.0013,0.2253,0.6598,0,0.0005
9/21/2023,Western Region_TDD,45190Western Region_TDD,1482.9167,112.5018,140.4775,31.0174,6.2938,13.1831,4.1693,99.9718,99.2194,99.2411,0,0,0.5398,0,100,0,11.4053,19.0941,23.1785,12.6353,23.1658,64.1989,21.436,11.6277,15.4442,8.3095,0.2114,0.1451,26.2773,-118.2656,0,23.6329,99.6447,99.9909,99.6664,100,258.8249,17.7188,16.2551,1.1949,21.2693,32.9065,30.7862,0.0982,98.3414,99.6722,27.629,31.0174,6.2938,100,2073600,720,17.9207,93.8119,139,1,165.9977,279.0466,95.3672,0.0147,43.6172,0.0264,2.9413,0,0,0
9/21/2023,Abha,45190Abha,63081.6371,5300.6397,10830.0513,27.7733,4.5895,21.0501,4.0397,99.9733,99.8396,99.8036,0,0,0.1567,37,99.8828,99.1746,9.6361,14.9914,25.3346,29.931,37.2702,32.7988,12.2673,18.3931,9.5746,12.6531,0.281,0.1667,78.2683,-115.5373,57785,15.1671,99.8987,99.9793,99.6373,99.9998,36491.6162,13667.6719,53.8754,21.6666,5208.3293,36.7226,34.6364,0.0365,98.7334,99.529,15.1874,27.7733,4.5895,99.9603,137994745,39177,75.2578,86.6399,4838,187,23628.245,15132.9639,9521.6333,0.1864,7136.9355,0.1098,11.3138,91.0028,0.0025,0.1443
9/21/2023,Southern Region All,45190Southern Region All,1345607.306,108626.8014,198282.9809,30.9488,4.4599,13.0021,3.388,99.9646,99.7105,99.6732,0,0,0.1438,240,99.8543,84.608,10.0164,16.0619,23.7161,26.2643,35.3654,38.3703,13.365,20.2987,11.4305,14.0745,0.2789,0.0862,65.0344,-116.0773,3424670,28.4201,99.3161,99.7152,98.7247,99.994,615768.0928,226752.2128,42.6186,16.8513,65604.587,26.5624,29.8908,0.0416,99.408,99.6602,19.1403,30.9488,4.4599,99.7589,1356307730,564314,62.4363,82.0593,500838,101830,388329.7031,276884.7082,109074.3446,0.1226,68039.994,0.046,5.0565,957.4582,0.0012,0.0712
9/21/2023,Southern Region,45190Southern Region,1205927.182,97294.2414,173997.1484,30.7678,4.5687,13.4239,3.4971,99.9643,99.7184,99.701,0,0,0.1416,222,99.8449,91.4513,9.9622,15.9818,23.8329,26.4421,35.4859,38.072,13.4058,19.6257,11.3877,13.6203,0.2772,0.0922,66.5605,-115.894,3276920,28.2992,99.6837,99.9176,99.2014,99.9988,590153.2378,220796.0521,45.5768,18.3092,62441.789,27.0989,30.0623,0.0423,99.4122,99.6543,19.7032,30.7678,4.5687,99.749,1243526845,495749,64.0698,81.8834,175087,5015,372609.1886,264643.7962,105134.0821,0.1356,67685.0293,0.0522,5.6127,956.7985,0.0014,0.0793
9/21/2023,Muhayel,45190Muhayel,47072.2223,3602.8059,5723.1314,30.9337,4.9984,14.3279,3.7232,99.9608,99.8235,99.5583,0,0,0.1889,1,99.9034,99.0586,10.3912,16.1862,23.8263,24.3835,36.1663,39.4502,13.9844,18.7919,11.9311,13.3151,0.214,0.0868,82.9418,-115.8196,115095,37.4442,99.7399,99.9152,99.5562,99.9988,22371.472,7522.3947,44.2619,15.9805,1811.0418,30.9126,35.8876,0.0786,99.6852,99.6233,25.1822,30.9337,4.9984,99.7059,37253160,20075,83.1524,82.0823,5311,225,14871.7364,9243.4417,2910.2897,0.1071,2285.5255,0.0437,4.8554,30.9481,0.0012,0.0657
9/21/2023,Sabya,45190Sabya,46267.3616,3443.6674,6147.8486,30.7127,4.6819,13.3967,3.5832,99.9577,99.7358,99.6528,0,0,0.1974,16,99.893,99.2267,9.8649,15.9353,23.7981,26.1629,35.1229,38.7142,13.7755,19.9656,11.9723,13.9364,0.2671,0.0785,70.2774,-115.8303,36845,37.5443,99.8495,99.7135,99.5975,99.9989,20968.2257,8436.9019,42.2072,18.2351,1996.9087,30.3664,34.7101,0.0582,99.7894,99.6146,24.6454,30.7127,4.6819,99.9059,35954170,24104,66.8353,90.7037,2423,406,13345.1061,9310.1222,3403.8181,0.1261,2882.6636,0.053,6.2304,43.0544,0.0017,0.0931
9/21/2023,Abu Arish,45190Abu Arish,34602.0048,2673.2502,4443.7452,29.6715,4.6134,15.4407,3.6622,99.9705,99.7682,99.6281,0,0,0.2366,9,99.9032,98.6663,10.1887,15.8906,23.2739,25.9369,35.5155,38.5476,13.7261,18.2311,11.7155,12.8425,0.2429,0.0847,76.5475,-115.2274,21865,31.0351,99.7758,99.7341,99.6745,99.9979,15480.2166,5701.61,41.6654,16.4777,1535.62,33.161,35.9074,0.0695,99.1148,99.5892,21.2125,29.6715,4.6134,99.9389,32810435,19957,74.251,90.5525,2868,312,10420.8805,6373.0611,2642.3219,0.1281,2104.3527,0.0592,6.0816,30.714,0.002,0.0888
9/21/2023,Najran,45190Najran,97806.8791,8202.1853,14812.9701,27.8083,4.7005,12.6704,3.7376,99.9768,99.8578,99.8163,0,0,0.1236,11,99.9324,97.8805,10.0874,15.84,24.9468,26.9747,35.9653,37.06,14.5438,16.4183,12.2786,11.6567,0.2271,0.0981,83.6303,-115.8521,42025,30.7769,99.8356,99.9934,99.6025,99.9999,48037.8151,15311.7655,45.7419,15.6551,5520.5587,26.4261,30.4752,0.0343,99.7277,99.6562,21.7335,27.8083,4.7005,99.9624,107446745,35558,82.7855,88.2976,5862,145,29947.177,21590.4188,9639.7754,0.1346,7861.402,0.0706,8.0377,77.9506,0.0015,0.0797
9/21/2023,Jizan,45190Jizan,51717.5383,4687.7007,9387.1242,25.8918,4.4162,12.4155,3.5153,99.971,99.8116,99.7197,0,0,0.0956,8,99.8976,97.7345,9.4343,14.8659,18.8514,32.0155,37.2732,30.7112,13.0429,19.1642,11.1999,13.2127,0.2666,0.0919,70.739,-115.7965,141215,26.568,99.8606,99.9533,99.4787,99.9997,26175.3777,10939.526,47.1363,21.1524,3670.5086,25.2805,26.5281,0.0237,99.2145,99.7183,20.5346,25.8918,4.4162,99.8115,70595485,18881,68.8152,77.8856,3637,116,15802.1792,12168.2058,6205.0937,0.1639,3563.1468,0.0555,6.8896,79.8163,0.0019,0.1543
9/21/2023,Southern Remote,45190Southern Remote,542843.67,43016.2261,75386.953,33.5609,4.3564,12.615,3.2466,99.9581,99.6364,99.6411,0,0,0.1237,87,99.7787,83.4459,10.1584,16.4762,23.6923,25.0358,34.6427,40.3214,13.0149,21.625,11.3033,14.9605,0.3009,0.0681,55.136,-116.7214,2156715,30.2323,99.3442,99.8752,98.5402,99.9976,256147.8367,101000.7648,43.9457,18.6059,23496.4548,26.1184,30.029,0.0368,99.4427,99.7679,17.1772,33.5609,4.3564,99.5382,454576740,186867,52.6364,82.0662,129706,2103,159532.5231,118403.1353,35636.3611,0.1218,14778.8991,0.0209,2.7225,168.5887,0.0005,0.0311
9/21/2023,Western Region,45190Western Region,139680.124,11332.56,24285.8325,32.6045,3.7023,10.1375,2.6723,99.9669,99.659,99.4548,0,0,0.1613,18,99.934,26.4486,10.3978,16.7109,22.967,24.7946,34.3697,40.8356,13.0306,24.8038,11.784,17.1145,0.2906,0.037,53.6726,-118.1028,147750,29.722,94.5134,97.1437,92.9303,99.9356,25614.8551,5956.1607,17.0788,4.2641,3162.798,18.3129,24.6747,0.0274,99.2695,99.8289,13.0749,32.6045,3.7023,99.8713,112780885,68565,51.0998,84.4319,325751,96815,15720.5145,12240.912,3940.2625,0.0289,354.9647,0.0015,0.2541,0.6598,0,0.0005
9/21/2023,Remote Jizan,45190Remote Jizan,237587.967,18567.9403,32759.9217,34.3411,4.3567,11.4447,3.1639,99.9539,99.623,99.6054,0,0,0.1353,44,99.9087,81.8485,10.002,16.6318,23.6945,24.8826,34.016,41.1014,13.2513,21.8442,11.6654,14.9575,0.3258,0.06,54.813,-116.0877,1575760,37.6458,99.1704,99.7957,98.239,99.9968,113316.2654,48885.5044,44.4189,20.5757,10035.0104,24.4418,29.4308,0.0437,99.4109,99.8006,18.3993,34.3411,4.3567,99.0283,154686245,87415,52.4126,82.0326,73535,1421,70201.6002,52745.9798,14993.9253,0.1308,4460.64,0.0128,1.8775,55.6895,0.0004,0.0234
9/21/2023,Remote Najran,45190Remote Najran,80145.0552,6284.2701,10648.1512,34.3401,4.5613,11.6328,3.3317,99.9474,99.6811,99.6886,0,0,0.1075,6,99.9283,82.3068,10.3524,16.7887,24.1064,23.5091,34.5395,41.9513,13.2462,20.0244,11.4853,14.7023,0.2171,0.0696,48.7251,-117.5392,201800,27.8238,99.3174,99.9893,98.6491,99.9991,38472.065,11725.6892,44.7063,14.6306,3319.7463,22.8934,25.0626,0.0329,99.742,99.783,16.1902,34.3401,4.5613,99.7223,71744615,20632,46.5019,78.7982,12588,54,23332.1369,18453.9712,5046.602,0.0954,4014.7426,0.034,5.0093,16.2339,0.0002,0.0203
9/21/2023,Remote Aseer,45190Remote Aseer,225110.6478,18164.0157,31978.8801,32.5186,4.2894,14.6044,3.3056,99.9657,99.6416,99.6622,0,0,0.1171,37,99.3637,88.2809,10.2315,16.1929,23.5453,25.7399,35.3645,38.8956,12.6716,21.9226,10.8337,15.0491,0.3023,0.0766,57.6082,-116.9042,379155,25.8585,99.5093,99.9217,98.7935,99.9979,104359.5063,40389.5712,43.1754,17.9421,10141.6981,29.8812,32.7158,0.0315,99.3933,99.7313,16.6387,32.5186,4.2894,99.8367,228145880,78820,54.9711,82.886,43583,628,65998.7859,47203.1843,15595.8339,0.1214,6303.5165,0.0248,2.8002,96.6653,0.0007,0.0429
9/21/2023,Southern City,45190Southern City,472027.9869,39037.7805,73405.3008,27.8761,4.625,14.726,3.7431,99.971,99.8197,99.7474,0,0,0.1496,109,99.9013,98.4621,9.749,15.4588,24.2026,28.4001,36.4961,35.1038,13.7294,18.2418,11.4314,12.6465,0.2617,0.1143,79.1338,-115.4569,650330,25.4183,99.8494,99.9408,99.581,99.9996,236079.2435,86370.7134,46.579,18.2978,29396.5192,29.6345,32.0301,0.0452,99.3846,99.5826,19.6834,27.8761,4.625,99.8999,616872175,221156,77.9233,83.9624,33947,1666,150042.1659,102647.5819,51705.7445,0.1529,38757.9068,0.0776,8.2109,598.0209,0.0021,0.1267
9/21/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45190Cluster=Aseer CL1,Rule Name=Opt Clusters",101104.1537,8205.1181,16052.9292,28.8036,4.457,20.0935,3.8749,99.972,99.7995,99.7783,0,0,0.1565,41,99.8825,97.1147,9.7538,15.1296,24.8204,29.7077,36.8384,33.4539,12.2492,19.5628,9.771,13.4846,0.2895,0.1406,75.8751,-115.864,115400,16.7151,99.8696,99.9674,99.5469,99.9991,57182.8032,21179.835,52.674,20.9485,7163.9537,37.2121,35.979,0.0375,98.9803,99.5631,15.2615,28.8036,4.457,99.9423,191465390,58003,72.6484,86.7911,8996,462,36884.4556,24334.1499,12842.9041,0.1713,9316.9199,0.0904,9.2152,136.7395,0.0023,0.1352
9/21/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45190Cluster=Aseer CL2,Rule Name=Opt Clusters",175014.0639,15093.2293,29142.0238,27.7223,4.5196,13.5144,3.519,99.9703,99.7747,99.7325,0,0,0.1575,41,99.8826,98.2299,9.3755,15.1911,24.0533,30.2285,36.7068,33.0646,13.9803,20.7527,11.5002,13.8603,0.3348,0.1267,83.5712,-114.4832,315480,30.4028,99.801,99.9753,99.4897,99.9995,95589.4665,38613.0887,50.8671,22.0628,12475.1767,25.7609,28.7384,0.0509,99.4632,99.5513,21.8237,27.7223,4.5196,99.8479,199483190,93220,84.6229,79.4012,16388,341,59470.5502,42394.1423,21378.2878,0.1738,12932.5951,0.0714,7.3895,254.8867,0.0022,0.1456
9/21/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45190Cluster=Aseer CL3,Rule Name=Opt Clusters",117077.1914,9246.2683,15232.3808,33.2031,4.6247,15.9493,3.5779,99.9654,99.6019,99.6074,0,0,0.1168,12,98.4555,92.8008,10.6016,16.7832,24.2503,22.4129,34.7169,42.8702,12.753,19.4219,11.0151,13.7294,0.2468,0.072,48.3626,-117.102,303320,27.1982,99.4388,99.8567,98.644,99.9981,50223.8602,15745.2313,39.9519,13.4486,4329.8558,32.5426,36.773,0.0443,99.3712,99.7336,17.8285,33.2031,4.6247,99.727,108353725,35458,45.2164,85.708,24695,358,33436.8802,21136.032,6234.2646,0.0861,2625.6627,0.0195,2.2427,37.2492,0.0006,0.0318
9/21/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45190Cluster=Jizan CL1,Rule Name=Opt Clusters",156766.8766,12960.9476,24210.2323,30.059,4.328,11.7202,3.2868,99.9594,99.6875,99.6615,0,0,0.1285,28,99.9143,80.9835,9.6957,15.7852,22.3379,28.7648,35.2763,35.9589,13.3562,21.8139,11.6062,14.6679,0.3711,0.0744,61.0292,-115.4301,562725,31.8117,99.6241,99.8395,99.0004,99.9972,75567.2383,32291.809,44.8931,20.5986,8239.3945,25.4159,28.6038,0.0397,99.3487,99.741,19.5636,30.059,4.328,99.637,145979335,61262,58.3234,78.7199,29491,1128,46205.8162,35274.4366,12842.7229,0.141,5286.0428,0.0275,3.3719,94.464,0.0009,0.0603
9/21/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45190Cluster=USF8 CL1,Rule Name=Opt Clusters",0,0,0,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,NIL,0,,,,,,0,0,,,0,,,,,,,,,100,0,0,,,0,0,0,0,0,,0,,,0,,
9/21/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45190Cluster=USF8 CL2,Rule Name=Opt Clusters",406.6938,40.1123,112.8515,27.8004,4.3867,10.5024,3.5136,99.9957,99.978,99.4044,0,0,0.0109,0,100,0,9.9771,16.5864,26.1118,25.1123,37.6882,37.1995,15.9262,14.3382,14.2958,11.7991,0.126,0.0266,95.6552,-115.7187,0,31.1933,99.9821,100,84.0398,100,0,0,0,0,0,,,,,,10.8755,27.8004,4.3867,100,345600,8,95.4734,98.9591,0,0,0,0,0,0,0,0,0,0,0,0
9/21/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45190Cluster=Aseer CL4,Rule Name=Opt Clusters",102576.6193,7854.7225,14195.4439,32.764,4.206,16.4215,3.3774,99.9641,99.6996,99.7032,0,0,0.0705,8,99.9511,83.0331,10.3627,16.5805,23.7028,23.2942,35.4676,41.2381,12.5302,19.9719,10.7548,14.1413,0.2208,0.0682,63.326,-117.5099,58000,21.2182,99.542,99.9427,99.0595,99.9993,39213.0515,15131.3314,35.6027,14.7512,3992.764,40.2206,40.4096,0.0201,99.7207,99.7236,14.1984,32.764,4.206,99.9534,121194950,18012,60.7574,87.6055,16563,163,24861.4472,17954.2885,6541.3141,0.1038,4141.7475,0.0381,4.0377,36.7909,0.0008,0.0359
9/21/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45190Cluster=Jizan CL2,Rule Name=Opt Clusters",204846.8741,15780.0587,27596.7102,33.3058,4.4917,12.348,3.2984,99.9575,99.665,99.6104,0,0,0.1581,49,99.8949,94.3661,10.0358,16.477,23.8489,24.592,34.5658,40.8423,13.3203,20.2801,11.6738,14.2284,0.2491,0.0652,59.4103,-116.2985,1212695,37.0618,99.393,99.7998,98.7503,99.9988,96650.1353,39683.5168,43.9413,19.3723,8722.0847,26.0457,30.9066,0.047,99.419,99.7334,20.4553,33.3058,4.4917,99.2002,142710875,88382,56.5048,87.1162,51545,1124,61238.1725,43634.7288,13940.9538,0.1308,7559.2532,0.0307,3.6902,113.1008,0.001,0.0552
9/21/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45190Cluster=Najran CL1,Rule Name=Opt Clusters",123829.6688,10347.1059,18612.0796,29.0928,4.6312,11.8223,3.5884,99.9649,99.8079,99.7751,0,0,0.1233,11,99.9337,95.5065,10.216,16.1297,24.6809,26.235,35.2257,38.5393,14.4074,17.7179,12.216,12.5982,0.2308,0.0899,72.7441,-116.1999,239425,30.3862,99.7022,99.991,99.3576,99.9999,58331.3681,18401.7238,43.871,14.8605,6502.2756,23.5781,26.5254,0.0333,99.734,99.6759,20.4147,29.0928,4.6312,99.8203,128392650,44638,70.9769,85.0752,13466,149,35963.6006,26945.6158,10980.5934,0.1223,8348.0546,0.0584,6.7416,85.496,0.0012,0.069
9/21/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45190Cluster=Najran CL2,Rule Name=Opt Clusters",33656.2092,2566.5562,3750.454,33.4669,4.8833,11.5464,3.4151,99.9643,99.6358,99.7077,0,0,0.1536,6,99.8576,71.5193,9.7892,16.3307,23.4065,24.3563,36.2839,39.3598,13.3075,19.0115,11.6196,14.3837,0.2143,0.0793,45.4555,-117.1589,0,27.6529,99.6201,99.9959,99.1049,99.998,19469.1571,6324.9422,53.8744,18.7928,1467.469,24.0764,28.9545,0.0518,99.6494,99.7621,19.4316,33.4669,4.8833,100,33868800,9048,42.2379,81.5819,2509,44,11513.7665,9377.3234,2581.065,0.1338,3326.53,0.0804,9.8839,7.8824,0.0005,0.0234
9/21/2023,Jazan Province,45190Jazan Province,361782.824,28741.4129,51795.4439,31.8335,4.4183,12.0677,3.2946,99.9584,99.6755,99.6343,0,0,0.144,77,99.9043,87.9746,9.8692,16.1706,23.2387,26.4389,34.8782,38.6829,13.3373,20.9807,11.6432,14.4245,0.3054,0.0694,60.1551,-115.8725,1778435,34.2686,99.5131,99.8206,98.8797,99.998,172610.9703,71986.1106,44.4345,19.8976,16977.647,25.7899,29.8308,0.0434,99.3846,99.737,19.9687,31.8335,4.4183,99.4231,290282535,149572,57.3196,82.412,81175,2256,107658.004,79104.854,26805.9037,0.1356,12856.3304,0.0292,3.5536,207.7113,0.001,0.0574
9/21/2023,Aseer Province,45190Aseer Province,494335.7737,40303.1641,74430.7876,30.0503,4.4652,15.7494,3.574,99.9686,99.7375,99.7134,0,0,0.1331,102,99.6735,94.891,9.932,15.7926,24.2027,27.0908,36.066,36.8432,13.0745,20.0285,10.8976,13.7935,0.2828,0.106,69.233,-115.9524,787855,23.7181,99.7517,99.9533,99.3481,99.9992,241450.5446,90658.7016,45.489,18.3395,27909.4993,31.1331,33.1516,0.0419,99.3397,99.6017,17.5269,30.0503,4.4652,99.8771,618576900,203728,66.5757,83.4944,65042,1320,154156.7698,105525.8832,46938.5428,0.1424,29005.8909,0.0587,5.8676,465.5199,0.0016,0.0942
9/21/2023,Najran Province,45190Najran Province,158753.0593,13009.4296,22566.0223,29.9942,4.673,11.646,3.5369,99.9647,99.7846,99.7624,0,0,0.1294,17,99.9266,91.2584,10.1346,16.1859,24.4125,25.8156,35.4024,38.782,14.1826,18.1534,12.0957,13.0402,0.2318,0.0873,66.7758,-116.3932,240755,29.9197,99.6724,99.9917,99.3181,99.9996,78165.5653,24726.666,45.8557,15.5756,8005.8277,23.5905,27.1071,0.0364,99.7189,99.6942,20.2389,29.9942,4.673,99.8562,162589480,54723,64.4511,84.5776,17436,193,47759.9151,36419.98,13597.6591,0.1231,11674.5846,0.0615,7.3539,93.3784,0.0011,0.0588
