Date,UCell Group,Integrity,3G CS Traffic Erl(Erl),3G PS DL GB,3G PS UL GB,VS.HSDPA.UE.Mean.Cell,CS SR (F),PS SR (F),RRC SR(F),CS_DCR.Leo(%),PS Drop(F),IRAT SR(New),HSDPA.User.Throughput Mbps,VS.MeanRTWP(dBm),Avg_CQI_reported,Avg_CQI_Used,VS.MeanTCP(dBm),Success Rate of CS Incoming Inter-RAT Handovers for Cell(%),IRAT HO Outgoing Success Rate CS -speech (%)-NewMob,VS.IRATHO.FailOutCS,VS.U2L.FastReturn.Redirect.CSFBUE,VS.U2L.FastReturn.Redirect.SRVCCUE,VS.U2LHO.FastReturn.AttOutPS.CSFBUE,VS.U2LHO.FastReturn.AttOutPS.SRVCCUE,VS.U2LTEHO.RRCRelease.FastReturn.Blind,VS.U2LTEHO.RRCRelease.Service,EVQI Cell NB,EVQI Cell WB,VQI-3G,VS.OrigCall.EstabMeanTime.AMRWB(ms),VS.OrigCall.EstabMeanTime.AMRNB(ms),VS.Cell.UnavailTime.Sys(s),UMTS Cell Availability %,RRC Cong,CS Cong,PS Cong,CS Drops,PS Drops
10/1/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45200Cluster=Jizan CL2,Rule Name=Opt Clusters",14324.03,4455.2127,621.2902,913.8763,99.9927,99.8592,99.6284,0.1318,0.3049,95.2405,3094.2103,-104.7392,22.3366,18.3204,40.5569,99.1979,95.2057,1704,524771,10912,0,0,524771,341130,3.1279,3.7661,4.088,5426,7043,102007,99.7034,1,0,28,757,13567
10/1/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45200Cluster=Aseer CL4,Rule Name=Opt Clusters",3486.43,3098.5636,424.9631,594.73,99.9876,99.9539,99.8545,0.3391,0.3053,96.6739,3633.7713,-105.4624,23.5515,18.0623,39.5773,99.0362,96.5575,286,88823,4727,0,0,88823,484183,3.1513,3.7829,4.0615,5369,6870,43526,99.8806,0,0,0,391,10346
10/1/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45200Cluster=Najran CL1,Rule Name=Opt Clusters",8130.83,2860.3709,431.902,547.6096,99.9888,99.8581,99.8926,0.1405,0.1672,97.519,2920.5023,-104.7091,22.6777,18.2006,40.0493,98.619,97.4958,316,299115,6175,0,0,299115,148466,3.1327,3.7558,4.1157,5177,6917,33522,99.835,261,0,77,459,9268
10/1/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45200Cluster=Najran CL2,Rule Name=Opt Clusters",464.42,235.487,34.4465,43.9781,99.9925,99.8816,99.8635,0.0631,0.091,97.9244,3672.3313,-105.1802,23.5314,18.1037,38.563,99.0641,97.9244,39,18237,597,0,0,18237,19646,3.1551,3.7711,4.122,5341,6797,2825,99.9203,95,0,39,13,709
10/1/2023,Aseer Province,45200Aseer Province,20232.52,12159.524,1599.6015,2252.9299,99.9894,99.9169,99.7902,0.2381,0.2899,96.2451,3831.3042,-103.4004,23.5782,18.3183,38.9684,98.674,96.1968,834,595591,20684,0,0,595591,1313884,3.141,3.7665,4.0803,5352,6867,709472,99.4103,13,0,33,1653,41683
10/1/2023,Jazan Province,45200Jazan Province,27472.45,8282.7946,1213.8028,1724.9001,99.9943,99.8667,99.6364,0.1442,0.3294,95.6309,3101.6011,-104.6441,22.3174,18.1413,40.209,99.2301,95.6022,4109,980435,21452,0,0,980435,736192,3.1293,3.7662,4.0862,5482,7060,597687,98.8521,3,0,31,1599,28683
10/1/2023,Najran Province,45200Najran Province,8595.25,3095.8579,466.3485,591.5877,99.9891,99.8602,99.8894,0.1359,0.1593,97.5716,2966.6194,-104.7581,22.74,18.1939,39.9162,98.6597,97.5514,355,317352,6772,0,0,317352,168112,3.134,3.7565,4.1164,5186,6910,36347,99.8439,356,0,116,472,9977
10/2/2023,RNC701,45201RNC701,9532.69,5150.1186,734.2234,1159.2071,99.991,99.9475,99.8165,0.2476,0.2867,97.3383,3542.6947,-103.5429,23.4467,17.994,38.6947,98.5478,97.2712,356,274151,11093,0,0,274151,807366,3.1442,3.7747,4.0909,5321,6878,689740,98.9377,0,0,2,803,20988
10/2/2023,RNC704,45201RNC704,8529.45,3022.1941,451.4114,573.975,99.9869,99.8878,99.8819,0.15,0.1613,97.1458,3031.9632,-104.7304,22.7916,18.2365,39.8584,98.6855,97.1268,440,312917,6233,0,0,312917,159290,3.1339,3.7608,4.1122,5241,6961,82941,99.7564,452,0,31,510,10067
10/2/2023,RNC703,45201RNC703,7304.66,1643.953,276.2681,459.0977,99.9887,99.9337,99.8138,0.222,0.28,85.7923,3095.8232,-100.8236,23.0953,17.6464,38.4239,98.5043,85.7923,104,231430,5694,0,0,231430,226650,3.1352,3.7505,4.0903,5438,6976,96948,99.6959,0,0,2,563,10206
10/2/2023,RNC705,45201RNC705,27601.92,8850.8452,1267.915,1784.3159,99.9925,99.8361,99.621,0.1244,0.3168,95.87,3123.1076,-104.6756,22.3724,18.1985,40.2284,99.323,95.8483,3851,968245,20291,0,0,968245,777818,3.1295,3.7677,4.0871,5532,7111,68679,99.5731,460,4,611,1357,28436
10/2/2023,RNC706,45201RNC706,2908.7,4760.9077,541.3163,585.0696,99.9621,99.1357,97.6065,0.354,0.3651,96.0484,4145.6811,-105.2194,24.126,19.0274,39.6944,99.0314,96.0484,310,73549,3285,0,0,73549,320591,3.1327,3.7797,4.0393,5429,6820,921578,97.7449,36356,220,4763,319,11978
10/2/2023,Remote Jizan,45201Remote Jizan,14724.75,6244.9259,849.1502,1170.7367,99.9899,99.8355,99.5428,0.1535,0.3852,95.9321,3118.4951,-105.1041,22.3498,18.3994,40.4125,99.3179,95.9103,3783,516158,12481,0,0,516158,553762,3.1315,3.77,4.0775,5685,7186,59734,99.3546,7,0,9,957,20377
10/2/2023,Remote Aseer,45201Remote Aseer,7518.01,7439.4469,911.0705,1252.8497,99.977,99.6349,99.0087,0.4041,0.457,96.4253,3726.8466,-104.2909,23.6856,18.2315,39.3555,98.477,96.4058,709,204241,10745,0,0,204241,873963,3.1324,3.7571,4.0541,5410,6995,1474112,97.8905,36356,220,4765,1033,29108
10/2/2023,Remote Khamis,45201Remote Khamis,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,,NIL,,,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
10/2/2023,RNC291,45201RNC291,8611.13,9172.6041,1357.6727,1694.6886,99.9327,99.5366,99.6431,0.3924,0.4662,97.9761,3110.4063,-105.9748,23.3505,18.7885,39.2457,99.5765,97.9345,1314,135451,5205,0,0,135451,214578,3.0976,3.7037,4.0979,5138,7241,2284458,97.2125,234,1,639,921,25283
10/2/2023,Abha,45201Abha,3192.56,661.3326,118.3794,230.1679,99.9971,99.9528,99.872,0.1343,0.1709,90.1961,3206.2546,-102.1861,23.2978,17.5474,37.468,98.9226,90.1961,15,100529,2578,0,0,100529,87673,3.1455,3.7764,4.1149,5252,6785,9567,99.9623,0,0,0,150,3600
10/2/2023,Khamis Mushait,45201Khamis Mushait,5825.71,1182.8564,206.5319,315.2985,99.9882,99.9496,99.8759,0.1467,0.1678,47.0588,3555.1,-100.0697,23.3163,18.4101,38.0623,98.4892,47.0588,9,187222,3652,0,0,187222,125360,3.1405,3.7595,4.1066,5408,6907,111070,99.5698,0,0,2,298,4937
10/2/2023,Abu Arish,45201Abu Arish,3226.89,630.9126,105.2114,134.418,99.9961,99.5521,99.7277,0.095,0.1886,57.6923,3383.3721,-103.2217,22.5494,18.4047,40.3562,99.5671,57.6923,22,123130,1355,0,0,123130,39575,3.1232,3.7555,4.1049,5410,7125,5078,99.9067,453,4,601,117,1453
10/2/2023,Bishah,45201Bishah,1049.77,343.8348,50.5682,97.5042,99.9951,99.9717,99.8611,0.1406,0.1017,42.8571,3438.612,-105.0083,23.1213,18.0244,38.4018,99.4757,42.8571,4,30736,562,0,0,30736,36107,3.1429,3.7841,4.1121,5190,6639,2203,99.9717,0,0,0,47,1147
10/2/2023,Jizan,45201Jizan,4736.71,1129.5953,194.6171,284.1735,99.999,99.9028,99.7855,0.0767,0.2358,61.1111,3074.2612,-104.093,22.3287,17.2626,39.1718,99.2139,61.1111,14,153887,3910,0,0,153887,124623,3.1414,3.7726,4.1087,5292,6875,2774,99.9815,0,0,1,129,4531
10/2/2023,Muhayel,45201Muhayel,1149.97,740.3715,104.7635,127.782,99.9952,99.8696,99.8619,0.1594,0.1655,44.4444,3347.6137,-104.1233,22.6662,18.7546,40.1892,99.3111,44.4444,5,31516,1042,0,0,31516,41100,3.1517,3.7951,4.0995,5479,6913,0,100,0,0,0,52,1836
10/2/2023,Najran,45201Najran,6701.58,1640.6267,266.8821,327.3095,99.9914,99.9526,99.9321,0.0964,0.0928,22.2222,3290.9082,-104.2756,22.6951,18.2609,39.8048,98.8294,22.2222,14,252450,3707,0,0,252450,80540,3.1354,3.7623,4.126,5183,6957,5123,99.9761,88,0,31,248,4125
10/2/2023,Sabya,45201Sabya,4911.36,843.8438,118.5884,194.4643,99.9936,99.9169,99.8071,0.0866,0.1999,81.0976,3049.5465,-103.9372,22.4527,17.979,40.9007,99.3753,81.0976,31,174938,2543,0,0,174938,59765,3.1149,3.765,4.0945,5392,7003,1093,99.9836,0,0,0,153,2048
10/2/2023,Southern Region,45201Southern Region,55877.43,23428.0186,3271.1342,4561.6654,99.9896,99.8067,99.5658,0.1692,0.2818,96.1222,3364.1884,-103.9395,23.0042,18.2443,39.5885,98.9907,96.0978,5061,1860292,46596,0,0,1860292,2291715,3.1336,3.7663,4.0849,5437,7021,1859886,99.1282,37268,224,5409,3552,81675
10/2/2023,USF8,45201USF8,8611.13,9172.6041,1357.6727,1694.6886,99.9327,99.5366,99.6431,0.3924,0.4662,97.9761,3110.4063,-105.9748,23.3505,18.7885,39.2457,99.5765,97.9345,1314,135451,5205,0,0,135451,214578,3.0976,3.7037,4.0979,5138,7241,2284458,97.2125,234,1,639,921,25283
10/2/2023,Remote Najran,45201Remote Najran,2833.77,2569.8885,345.3221,426.7933,99.9772,99.8886,99.8444,0.3224,0.3034,97.3709,3310.3236,-105.7513,23.5228,18.4551,39.8774,98.6769,97.3251,455,85362,4017,0,0,85362,269210,3.135,3.7669,4.0754,5495,6942,102732,99.6177,364,0,0,368,8508
10/2/2023,Southern Remote,45201Southern Remote,25076.53,16254.2612,2105.5428,2850.3797,99.9853,99.752,99.3592,0.2375,0.4039,96.1967,3404.5883,-104.7964,23.1176,18.339,39.8209,98.9686,96.1721,4947,805761,27243,0,0,805761,1696935,3.1322,3.7658,4.065,5594,7111,1636578,98.64,36727,220,4774,2358,57993
10/2/2023,Southern City,45201Southern City,30794.56,7173.3738,1165.542,1711.1179,99.9936,99.9096,99.8551,0.108,0.1568,75,3276.6434,-102.7705,22.8104,18.0696,39.3365,99.0349,75,114,1054408,19349,0,0,1054408,594743,3.1349,3.7666,4.1116,5315,6932,136908,99.8759,541,4,635,1194,23677
10/2/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45201Cluster=Aseer CL1,Rule Name=Opt Clusters",4578.73,1352.1965,215.4467,406.8961,99.9939,99.9337,99.8097,0.1895,0.2586,96.5543,3239.666,-102.9433,23.2841,17.6253,37.7754,98.8952,96.5543,93,139303,4614,0,0,139303,222800,3.147,3.7747,4.1046,5276,6880,83680,99.7922,0,0,2,302,7776
10/2/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45201Cluster=Aseer CL2,Rule Name=Opt Clusters",8762.14,2187.9181,365.2747,605.8528,99.9911,99.9283,99.8016,0.2194,0.2891,95.942,3169.7936,-100.1892,23.1237,17.6855,38.4635,98.0473,95.8379,115,278462,7550,0,0,278462,274845,3.1349,3.7541,4.0965,5414,6975,154177,98.998,0,0,2,671,13062
10/2/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45201Cluster=Aseer CL3,Rule Name=Opt Clusters",3085.81,5241.2683,598.0882,645.3671,99.9646,99.1841,97.6021,0.3557,0.3599,96.2519,4151.5619,-105.2876,24.1591,18.9947,39.6267,99.0924,96.2519,319,79113,3546,0,0,79113,338830,3.135,3.7799,4.0446,5419,6839,1353578,97.088,36356,220,4763,344,12723
10/2/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45201Cluster=Jizan CL1,Rule Name=Opt Clusters",13253.11,4053.0809,611.1207,833.2703,99.9932,99.8844,99.6829,0.1248,0.3415,96.2546,3111.0793,-104.5465,22.2481,18.0134,39.9883,99.2801,96.2379,2163,450134,9938,0,0,450134,412860,3.1318,3.7683,4.0879,5595,7117,42128,99.2435,7,0,10,659,14845
10/2/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45201Cluster=Jizan CL2,Rule Name=Opt Clusters",14217.69,4481.1467,621.8949,909.6262,99.9918,99.7883,99.6223,0.122,0.2945,95.196,3083.0272,-104.7486,22.391,18.3554,40.5418,99.3724,95.1659,1683,513630,10167,0,0,513630,359057,3.1267,3.7671,4.0867,5483,7106,26551,99.9228,453,4,601,681,13090
10/2/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45201Cluster=Aseer CL4,Rule Name=Opt Clusters",3444.17,3089.8303,407.8483,586.51,99.9814,99.9611,99.8559,0.3464,0.2994,97.009,3676.3772,-105.4676,23.5712,18.1724,39.5502,98.9767,96.9371,248,86610,4544,0,0,86610,523996,3.1439,3.777,4.0686,5395,6833,30431,99.9165,0,0,0,385,10107
10/2/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45201Cluster=Najran CL1,Rule Name=Opt Clusters",8063.39,2799.4888,420.929,532.5612,99.986,99.8834,99.8771,0.1547,0.17,97.0789,2986.4466,-104.6691,22.7439,18.2154,39.9915,98.6609,97.0571,393,295162,5633,0,0,295162,139159,3.1332,3.7607,4.1109,5234,6965,82941,99.7281,452,0,31,494,9409
10/2/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45201Cluster=Najran CL2,Rule Name=Opt Clusters",466.06,222.7054,30.4824,41.4138,100,99.9314,99.9202,0.0781,0.0871,97.602,3751.985,-105.2567,23.4172,18.5298,38.5079,98.955,97.602,47,17755,600,0,0,17755,20131,3.1452,3.7628,4.1229,5368,6889,0,100,0,0,0,16,658
10/2/2023,Aseer Province,45201Aseer Province,19858.63,11868.6238,1585.9301,2243.4035,99.9863,99.7674,99.4146,0.2529,0.3022,96.5309,3698.0952,-103.4492,23.5835,18.2939,38.9312,98.6366,96.4915,773,583186,20247,0,0,583186,1360138,3.1394,3.7668,4.0781,5379,6908,1621866,98.8537,36356,220,4767,1701,43613
10/2/2023,Jazan Province,45201Jazan Province,27483.01,8536.8171,1233.7433,1744.119,99.9925,99.8368,99.6523,0.1234,0.318,95.8549,3095.3999,-104.6499,22.3219,18.1905,40.2394,99.3207,95.8331,3848,964066,20112,0,0,964066,772250,3.1292,3.7676,4.0872,5533,7111,68679,99.5608,460,4,611,1341,27990
10/2/2023,Najran Province,45201Najran Province,8529.45,3022.1941,451.4114,573.975,99.9869,99.8878,99.8819,0.15,0.1613,97.1458,3031.9632,-104.7304,22.7916,18.2365,39.8584,98.6855,97.1268,440,312917,6233,0,0,312917,159290,3.1339,3.7608,4.1122,5241,6961,82941,99.7564,452,0,31,510,10067
10/3/2023,RNC701,45202RNC701,9420.07,5066.3638,720.2109,1148.2002,99.9919,99.9469,99.8167,0.2266,0.2834,97.2975,3559.397,-103.5419,23.4023,17.9532,38.6785,98.5791,97.1986,386,273283,11184,0,0,273283,787914,3.146,3.774,4.0912,5365,6873,619790,99.0218,5,0,2,726,20602
10/3/2023,RNC704,45202RNC704,8309.39,3135.7677,461.0569,581.602,99.9874,99.8969,99.9106,0.1343,0.1604,97.4285,2987.501,-104.8354,22.7356,18.2283,39.9442,98.8258,97.401,369,306218,6282,0,0,306218,155883,3.1351,3.7604,4.1187,5277,6935,67930,99.8005,0,0,0,441,9723
10/3/2023,RNC703,45202RNC703,7240.33,1746.0032,274.829,465.1808,99.9904,99.9329,99.8156,0.2377,0.2841,85.8289,3165.0982,-100.3725,23.1196,17.7388,38.474,98.4894,85.7143,107,227197,5734,0,0,227197,226614,3.1328,3.7474,4.0898,5478,7001,85977,99.7303,0,0,3,590,10305
10/3/2023,RNC705,45202RNC705,27190.36,9307.9895,1356.9978,1818.9244,99.9883,99.7918,99.5243,0.1585,0.335,96.0937,3088.5049,-104.6673,22.2825,18.1838,40.3698,99.2779,96.0687,3637,954252,20041,0,0,954252,813250,3.1266,3.7649,4.088,5503,7121,370297,99.1804,10643,28,1740,1699,30144
10/3/2023,RNC706,45202RNC706,2942.95,4812.453,547.0601,582.9911,99.9874,99.8358,99.7375,0.2787,0.2673,96.5931,4477.8623,-105.1908,24.2388,19.0644,39.6888,99.1962,96.5532,250,74184,3292,0,0,74184,329486,3.1318,3.7819,4.0445,5339,6765,122496,99.7003,4,0,15,252,8966
10/3/2023,Remote Jizan,45202Remote Jizan,14516.24,6545.4182,896.1849,1185.4428,99.9864,99.7928,99.5408,0.1674,0.3938,96.1464,3133.2703,-105.1495,22.3213,18.3978,40.5248,99.2827,96.1225,3577,510149,12116,0,0,510149,567051,3.1285,3.7713,4.079,5626,7202,68012,99.3379,2871,6,862,1030,20814
10/3/2023,Remote Aseer,45202Remote Aseer,7501.36,7507.7626,906.4829,1239.0001,99.984,99.8995,99.7339,0.3561,0.414,96.6765,3925.1267,-104.2544,23.7022,18.3428,39.3605,98.6949,96.6322,661,204091,10962,0,0,204091,874356,3.1314,3.7609,4.0583,5472,6957,604528,98.9488,4,0,15,910,26520
10/3/2023,Remote Khamis,45202Remote Khamis,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,,NIL,,,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
10/3/2023,RNC291,45202RNC291,8607.17,9492.9816,1387.0574,1707.7214,99.9291,99.5798,99.645,0.4432,0.4656,97.9507,3070.8027,-105.9478,23.3112,18.911,39.3386,99.6151,97.9108,1335,132635,5097,0,0,132635,225250,3.0981,3.7032,4.0978,5113,7198,2322484,97.1801,188,0,82,1024,25947
10/3/2023,Abha,45202Abha,3125.66,625.4887,114.5045,230.7014,99.9955,99.9513,99.8773,0.1337,0.1709,90.1961,3096.6368,-102.3079,23.1495,17.2746,37.4416,98.8871,90.1961,15,99127,2642,0,0,99127,91436,3.146,3.7708,4.1145,5258,6798,2095,99.9918,0,0,1,145,3636
10/3/2023,Khamis Mushait,45202Khamis Mushait,5742.61,1206.9051,199.6007,318.8257,99.9943,99.9479,99.8625,0.1648,0.1624,29.4118,3617.388,-99.5824,23.3933,18.4211,38.061,98.1848,29.4118,12,184108,3528,0,0,184108,118051,3.1408,3.7561,4.1051,5422,6921,84732,99.6877,0,0,3,326,4690
10/3/2023,Abu Arish,45202Abu Arish,3158.61,658.0276,102.6624,133.3561,99.9947,99.9421,99.8167,0.0862,0.199,57.1429,3421.8179,-103.0957,22.4282,18.6984,40.4822,99.1952,56,22,124150,1437,0,0,124150,34624,3.1185,3.7471,4.105,5397,7040,0,100,0,0,0,106,1510
10/3/2023,Bishah,45202Bishah,1083.94,326.7522,47.6886,95.9716,100,99.9772,99.864,0.0965,0.0908,33.3333,3426.0192,-104.9746,23.0166,17.8928,38.3577,99.1785,33.3333,4,30979,541,0,0,30979,31882,3.1504,3.789,4.114,5213,6728,1518,99.9805,0,0,0,32,1008
10/3/2023,Jizan,45202Jizan,4640.78,1193.5074,212.0388,293.7755,99.9936,99.8941,99.7838,0.0904,0.2447,66.6667,3077.3309,-103.9928,22.2991,17.285,39.2983,99.2432,66.6667,9,146693,4011,0,0,146693,128439,3.1392,3.768,4.108,5302,6896,161495,98.9258,0,0,13,144,4730
10/3/2023,Muhayel,45202Muhayel,1126.27,760.148,111.3204,129.5268,99.9859,99.8485,99.8602,0.2117,0.1639,100,3348.0106,-103.9238,22.8896,18.7505,40.2152,99.2602,100,0,31662,961,0,0,31662,43048,3.1435,3.7847,4.0992,5369,6878,2307,99.9613,0,0,0,69,1730
10/3/2023,Najran,45202Najran,6533.29,1709.6284,273.8042,327.7525,99.9931,99.9609,99.9427,0.0871,0.0884,40.9091,3288.6245,-104.4289,22.6621,18.2782,39.8806,99.2232,40.9091,13,246366,3793,0,0,246366,71317,3.136,3.7621,4.1254,5204,6937,17455,99.9185,0,0,0,217,3825
10/3/2023,Sabya,45202Sabya,4872.85,910.4665,145.9337,205.9412,99.9859,99.5467,98.8516,0.2382,0.294,83.8889,2648.3686,-103.8013,21.9424,17.6794,41.2645,99.3429,83.8889,29,173196,2476,0,0,173196,83051,3.1132,3.7577,4.0965,5398,7035,140790,97.8837,7772,22,865,416,3062
10/3/2023,Southern Region,45202Southern Region,55103.11,24068.5772,3360.1547,4596.8984,99.9889,99.8678,99.711,0.18,0.2759,96.3386,3383.5271,-103.8956,22.9619,18.2429,39.6567,99.0012,96.3041,4749,1835134,46533,0,0,1835134,2313147,3.1324,3.7644,4.0868,5436,7021,1266490,99.3473,10652,28,1760,3708,79740
10/3/2023,USF8,45202USF8,8607.17,9492.9816,1387.0574,1707.7214,99.9291,99.5798,99.645,0.4432,0.4656,97.9507,3070.8027,-105.9478,23.3112,18.911,39.3386,99.6151,97.9108,1335,132635,5097,0,0,132635,225250,3.0981,3.7032,4.0978,5113,7198,2322484,97.1801,188,0,82,1024,25947
10/3/2023,Remote Najran,45202Remote Najran,2795.23,2624.3298,349.8765,436.4645,99.9779,99.8919,99.8824,0.2828,0.2956,97.5593,3238.0349,-105.751,23.4659,18.2888,39.9647,98.6726,97.4808,407,84538,4060,0,0,84538,269865,3.1374,3.7644,4.081,5555,6933,97158,99.6384,5,0,1,313,8212
10/3/2023,Southern Remote,45202Southern Remote,24812.83,16677.5106,2152.5443,2860.9075,99.9849,99.8558,99.6709,0.2296,0.3858,96.4059,3466.7221,-104.7889,23.0983,18.3587,39.8843,99.0112,96.372,4645,798778,27138,0,0,798778,1711272,3.1305,3.7674,4.0686,5579,7110,769698,99.1871,2880,6,878,2253,55546
10/3/2023,Southern City,45202Southern City,30284.01,7390.924,1207.5533,1735.8508,99.9927,99.8907,99.7672,0.135,0.1628,77.5109,3211.1131,-102.6674,22.7312,18.0317,39.4084,98.981,77.342,104,1036281,19389,0,0,1036281,601848,3.1341,3.7623,4.1112,5323,6931,410392,99.6426,7772,22,882,1455,24191
10/3/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45202Cluster=Aseer CL1,Rule Name=Opt Clusters",4466.02,1254.3817,204.556,404.5867,99.9896,99.93,99.8102,0.1834,0.2747,96.7583,3062.047,-102.9931,23.1703,17.444,37.7406,98.9609,96.7242,93,138383,4653,0,0,138383,228647,3.1481,3.7696,4.1097,5305,6870,43638,99.8916,0,0,1,287,8222
10/3/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45202Cluster=Aseer CL2,Rule Name=Opt Clusters",8693.1,2255.7518,357.9295,604.4959,99.9893,99.928,99.8058,0.2294,0.3037,96.14,3241.9698,-99.8142,23.1468,17.7608,38.4663,97.9046,96.1053,108,274253,7436,0,0,274253,280737,3.1321,3.7526,4.0924,5463,6984,85977,99.1746,0,0,3,687,13507
10/3/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45202Cluster=Aseer CL3,Rule Name=Opt Clusters",3112.38,5307.6669,609.6794,646.8162,99.9865,99.8417,99.5958,0.2934,0.2621,96.8298,4447.3626,-105.2662,24.2598,19.0437,39.636,99.2394,96.7811,256,79071,3555,0,0,79071,352005,3.1344,3.7815,4.0485,5339,6792,566027,98.7823,4,0,15,283,9519
10/3/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45202Cluster=Jizan CL1,Rule Name=Opt Clusters",12979.63,4154.7178,642.6292,844.0121,99.9924,99.8009,99.633,0.1388,0.3553,96.2713,3085.2145,-104.5242,22.2435,17.9779,40.0814,99.3015,96.2524,2105,438738,9847,0,0,438738,425133,3.1295,3.7671,4.0852,5581,7147,205664,98.8329,2871,6,875,711,15428
10/3/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45202Cluster=Jizan CL2,Rule Name=Opt Clusters",14080.14,4822.1615,672.3084,929.3393,99.9842,99.7811,99.4703,0.1736,0.3195,95.7771,3042.3448,-104.7478,22.2113,18.3543,40.7311,99.2445,95.7424,1528,511529,10006,0,0,511529,382828,3.1233,3.7631,4.091,5445,7091,160973,99.5319,7772,22,865,964,14244
10/3/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45202Cluster=Aseer CL4,Rule Name=Opt Clusters",3456.18,3137.9872,411.9382,585.9059,100,99.9618,99.8491,0.3012,0.2693,96.7887,3772.9388,-105.4518,23.5555,18.1546,39.5701,99.1911,96.6547,290,86867,4748,0,0,86867,487887,3.149,3.7796,4.0697,5435,6869,49881,99.8632,5,0,1,335,9094
10/3/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45202Cluster=Najran CL1,Rule Name=Opt Clusters",7829.44,2870.5338,425.1832,535.0468,99.9866,99.8917,99.9095,0.1376,0.1691,97.2801,2952.4457,-104.7777,22.672,18.1777,40.0584,98.7925,97.256,332,288207,5687,0,0,288207,133535,3.1341,3.7598,4.1186,5270,6943,58816,99.8072,0,0,0,424,9033
10/3/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45202Cluster=Najran CL2,Rule Name=Opt Clusters",479.95,265.2339,35.8737,46.5552,100,99.9448,99.9191,0.0838,0.0897,98.2841,3428.788,-105.3326,23.4744,18.8517,38.8114,99.1361,98.2373,37,18011,595,0,0,18011,22348,3.1511,3.7703,4.1197,5386,6811,9114,99.7427,0,0,0,17,690
10/3/2023,Aseer Province,45202Aseer Province,19718.27,11953.5015,1583.0537,2240.5329,99.9908,99.9194,99.7805,0.2394,0.2791,96.7155,3819.3687,-103.3637,23.5976,18.3099,38.9366,98.6784,96.6371,746,578319,20389,0,0,578319,1348956,3.1392,3.7655,4.0797,5403,6908,745523,99.3896,9,0,20,1588,40278
10/3/2023,Jazan Province,45202Jazan Province,27069.17,8979.1654,1315.987,1774.6234,99.9883,99.7908,99.5514,0.1572,0.3374,96.0798,3061.0603,-104.6381,22.2261,18.1748,40.3802,99.2765,96.0547,3634,950522,19856,0,0,950522,808281,3.1264,3.7648,4.0875,5503,7121,366637,99.1616,10643,28,1740,1679,29736
10/3/2023,Najran Province,45202Najran Province,8309.39,3135.7677,461.0569,581.602,99.9874,99.8969,99.9106,0.1343,0.1604,97.4285,2987.501,-104.8354,22.7356,18.2283,39.9442,98.8258,97.401,369,306218,6282,0,0,306218,155883,3.1351,3.7604,4.1187,5277,6935,67930,99.8005,0,0,0,441,9723
10/4/2023,RNC701,45203RNC701,9403.78,5076.6439,708.5438,1140.9853,99.9896,99.9447,99.8002,0.2347,0.2865,97.0997,3547.078,-103.5642,23.4026,18.033,38.6732,98.3815,97.0547,382,269633,11469,0,0,269633,781264,3.1463,3.7731,4.0914,5361,6854,529322,99.1225,0,0,0,741,20629
10/4/2023,RNC704,45203RNC704,8287,3297.1483,488.6511,579.1182,99.987,99.8948,99.9124,0.134,0.1529,97.0252,3234.9404,-104.8394,22.8728,18.3489,39.993,98.7026,96.9993,449,308628,6416,0,0,308628,154857,3.1344,3.7595,4.1176,5245,6901,19859,99.9417,0,0,0,443,9320
10/4/2023,RNC703,45203RNC703,7168.06,1771.2741,304.5793,470.7498,99.9891,99.9218,99.7815,0.2341,0.3019,80.2878,3109.3994,-100.3228,23.0814,17.6682,38.5163,98.2685,80.1724,138,228177,5783,0,0,228177,238472,3.1326,3.7468,4.09,5511,6905,19152,99.9399,344,0,97,580,10851
