Sector ,lat,long,azimuth,Cluster
S4930_2,18.2545,42.2584,330,Remote Aseer
S4931_0,18.2871,42.2391,30,Remote Aseer
S4931_1,18.2871,42.2391,160,Remote Aseer
S4931_2,18.2871,42.2391,305,Remote Aseer
S4932_0,19.9425,42.5138,30,Remote Aseer
S4932_1,19.9425,42.5138,180,Remote Aseer
S4933_0,19.8498,42.5038,90,Remote Aseer
S4933_1,19.8498,42.5038,150,Remote Aseer
S4933_2,19.8498,42.5038,310,Remote Aseer
S4934_0,19.9969,42.4321,60,Remote Aseer
S4934_1,19.9969,42.4321,240,Remote Aseer
S4934_2,19.9969,42.4321,320,Remote Aseer
S4935_0,19.864,42.1393,20,Remote Aseer
S4935_1,19.864,42.1393,200,Remote Aseer
S4936_0,19.7094,42.0858,40,Remote Aseer
S4936_1,19.7094,42.0858,220,Remote Aseer
S4937_0,19.682392,42.014645,30,Remote Aseer
S4937_1,19.682392,42.014645,120,Remote Aseer
S4937_2,19.682392,42.014645,200,Remote Aseer
S4938_0,17.6319,43.5299,140,Remote Najran
S4938_1,17.6319,43.5299,350,Remote Najran
S4939_1,17.5933,43.565,130,Remote Aseer
S4939_2,17.5933,43.565,330,Remote Aseer
S4940_0,17.5689,43.6069,50,Remote Aseer
S4940_1,17.5689,43.6069,150,Remote Aseer
S4940_2,17.5689,43.6069,280,Remote Aseer
S4941_1,17.5095,43.675,90,Remote Aseer
S4941_2,17.5095,43.675,300,Remote Aseer
S4948_0,17.6632,43.5133,0,Remote Najran
S4948_1,17.6632,43.5133,150,Remote Najran
S4948_2,17.6632,43.5133,250,Remote Najran
S4949_0,17.6628,43.523,130,Remote Najran
S4949_1,17.6628,43.523,230,Remote Najran
S4949_2,17.6628,43.523,320,Remote Najran
S4952_0,18.2403,42.459,10,Remote Aseer
S4952_1,18.2403,42.459,150,Remote Aseer
S4952_2,18.2403,42.459,260,Remote Aseer
S4953_0,18.2266,42.4429,60,Remote Aseer
S4953_1,18.2266,42.4429,210,Remote Aseer
S4953_2,18.2266,42.4429,300,Remote Aseer
S4954_0,18.2325,42.4221,0,Remote Aseer
S4954_1,18.2325,42.4221,150,Remote Aseer
S4954_2,18.2325,42.4221,270,Remote Aseer
S4955_0,18.2495,42.391,10,Remote Aseer
S4955_1,18.2495,42.391,150,Remote Aseer
S4955_2,18.2495,42.391,280,Remote Aseer
S4956_0,18.2603,42.3798,40,Remote Aseer
S4956_1,18.2603,42.3798,160,Remote Aseer
S4956_2,18.2603,42.3798,320,Remote Aseer
S4957_0,18.2769,42.3681,0,Remote Aseer
S4957_1,18.2769,42.3681,150,Remote Aseer
S4957_2,18.2769,42.3681,270,Remote Aseer
S4958_0,18.27389,42.46908,70,Remote Aseer
S4958_1,18.27389,42.46908,190,Remote Aseer
S4958_2,18.27389,42.46908,340,Remote Aseer
S4959_0,18.3141,42.3361,30,Remote Aseer
S4959_1,18.3141,42.3361,105,Remote Aseer
S4959_2,18.3141,42.3361,320,Remote Aseer
S4971_0,18.19252,42.66704,100,Remote Aseer
S4971_1,18.19252,42.66704,240,Remote Aseer
S4971_2,18.19252,42.66704,330,Remote Aseer
S4972_0,18.3006,42.7479,0,Khamis Mushait
S4972_1,18.3006,42.7479,120,Khamis Mushait
S4972_2,18.3006,42.7479,230,Khamis Mushait
S4973_0,18.1902,42.7217,20,Remote Aseer
S4973_1,18.1902,42.7217,110,Remote Aseer
S4973_2,18.1902,42.7217,260,Remote Aseer
S4975_0,18.0426,42.8705,60,Remote Aseer
S4975_1,18.0426,42.8705,150,Remote Aseer
S4975_2,18.0426,42.8705,240,Remote Aseer
S4976_0,18.035,42.828,130,Remote Aseer
S4976_1,18.035,42.828,240,Remote Aseer
S4976_2,18.035,42.828,350,Remote Aseer
S4977_0,17.9934,42.7913,330,Remote Aseer
S4977_1,17.9934,42.7913,60,Remote Aseer
S4977_2,17.9934,42.7913,260,Remote Aseer
S4978_0,18.0494,42.7344,150,Remote Aseer
S4978_1,18.0494,42.7344,250,Remote Aseer
S4978_2,18.0494,42.7344,325,Remote Aseer
S4979_0,18.1287,42.6726,90,Remote Aseer
S4979_1,18.1287,42.6726,150,Remote Aseer
S4979_2,18.1287,42.6726,320,Remote Aseer
S4980_0,18.1741,42.6285,10,Remote Aseer
S4980_1,18.1741,42.6285,120,Remote Aseer
S4980_2,18.1741,42.6285,290,Remote Aseer
S4982_0,18.1929,42.5493,30,Abha
S4982_1,18.1929,42.5493,110,Abha
S4982_2,18.1929,42.5493,270,Abha
S4984_0,18.6659,42.005,345,Muhayel
S4984_1,18.6659,42.005,105,Muhayel
S4984_2,18.6659,42.005,185,Muhayel
S4985_0,18.6985,42.1058,80,Remote Aseer
S4985_1,18.6985,42.1058,160,Remote Aseer
S4985_2,18.6985,42.1058,330,Remote Aseer
S4986_0,18.7942,42.0459,10,Remote Aseer
S4986_1,18.7942,42.0459,140,Remote Aseer
S4986_2,18.7942,42.0459,250,Remote Aseer
S4987_0,18.8321,41.9635,90,Remote Aseer
S4987_1,18.8321,41.9635,210,Remote Aseer
S4987_2,18.8321,41.9635,320,Remote Aseer
S4988_0,18.9327,41.9479,40,Remote Aseer
S4988_1,18.9327,41.9479,120,Remote Aseer
S4988_2,18.9327,41.9479,290,Remote Aseer
S4989_0,18.9815,41.8925,150,Remote Aseer
S4989_1,18.9815,41.8925,250,Remote Aseer
S4989_2,18.9815,41.8925,330,Remote Aseer
S6001_0,16.89735,42.57937,50,Jizan
S6001_1,16.89735,42.57937,150,Jizan
S6001_2,16.89735,42.57937,250,Jizan
S6002_0,16.8917,42.5583,0,Jizan
S6002_1,16.8917,42.5583,110,Jizan
S6002_2,16.8917,42.5583,230,Jizan
S6003_0,16.89789,42.55362,20,Jizan
S6003_1,16.89789,42.55362,150,Jizan
S6003_2,16.89789,42.55362,280,Jizan
S6004_0,16.92943,42.56041,350,Jizan
S6004_1,16.92943,42.56041,100,Jizan
S6004_2,16.92943,42.56041,240,Jizan
S6005_0,16.88925,42.55028,10,Jizan
S6005_1,16.88925,42.55028,140,Jizan
S6005_2,16.88925,42.55028,260,Jizan
S6006_0,16.893,42.543,10,Jizan
S6006_1,16.893,42.543,120,Jizan
S6006_2,16.893,42.543,240,Jizan
S6007_0,16.9099,42.5594,0,Jizan
S6007_1,16.9099,42.5594,120,Jizan
S6007_2,16.9099,42.5594,250,Jizan
S6008_0,16.86674,42.5783,50,Jizan
S6008_1,16.86674,42.5783,180,Jizan
S6008_2,16.86674,42.5783,260,Jizan
S6009_0,16.883878,42.56101,30,Jizan
S6009_1,16.883878,42.56101,170,Jizan
S6009_2,16.883878,42.56101,260,Jizan
S6012_0,16.89786,42.56159,20,Jizan
S6012_1,16.89786,42.56159,100,Jizan
S6012_2,16.89786,42.56159,240,Jizan
S6013_0,16.92109,42.55974,0,Jizan
S6013_1,16.92109,42.55974,100,Jizan
S6013_2,16.92109,42.55974,290,Jizan
S6014_0,16.7704,42.7378,90,Remote Jizan
S6014_1,16.7704,42.7378,210,Remote Jizan
S6014_2,16.7704,42.7378,320,Remote Jizan
S6015_0,16.70918,42.94675,80,Remote Jizan
S6015_1,16.70918,42.94675,200,Remote Jizan
S6015_2,16.70918,42.94675,290,Remote Jizan
S6016_0,16.70827,42.96494,70,Remote Jizan
S6016_1,16.70827,42.96494,170,Remote Jizan
S6016_2,16.70827,42.96494,290,Remote Jizan
S6017_0,16.85782,42.91347,140,Remote Jizan
S6017_1,16.85782,42.91347,190,Remote Jizan
S6017_2,16.85782,42.91347,340,Remote Jizan
S6018_0,16.92936,42.88768,70,Remote Jizan
S6018_1,16.92936,42.88768,200,Remote Jizan
S6018_2,16.92936,42.88768,335,Remote Jizan
S6019_0,17.00875,42.92251,80,Remote Jizan
S6019_1,17.00875,42.92251,220,Remote Jizan
S6019_2,17.00875,42.92251,310,Remote Jizan
S6020_0,17.04414,43.07992,0,Remote Jizan
S6020_1,17.04414,43.07992,110,Remote Jizan
S6020_2,17.04414,43.07992,260,Remote Jizan
S6021_0,16.97498,42.83728,20,Abu Arish
S6021_1,16.97498,42.83728,160,Abu Arish
S6021_2,16.97498,42.83728,275,Abu Arish
S6022_0,16.96039,42.83641,100,Abu Arish
S6022_1,16.96039,42.83641,230,Abu Arish
S6022_2,16.96039,42.83641,340,Abu Arish
S6023_0,16.97616,42.82655,0,Abu Arish
S6023_1,16.97616,42.82655,160,Abu Arish
S6023_2,16.97616,42.82655,255,Abu Arish
S6025_0,16.93606,42.63721,50,Jizan
S6025_1,16.93606,42.63721,190,Jizan
S6025_2,16.93606,42.63721,310,Jizan
S6026_0,16.97591,42.69758,45,Remote Jizan
S6026_1,16.97591,42.69758,180,Remote Jizan
S6026_2,16.97591,42.69758,350,Remote Jizan
S6027_0,16.98848,42.77539,0,Abu Arish
S6027_1,16.98848,42.77539,120,Abu Arish
S6027_2,16.98848,42.77539,260,Abu Arish
S6028_0,17.00936,42.83064,90,Abu Arish
S6028_1,17.00936,42.83064,220,Abu Arish
S6028_2,17.00936,42.83064,340,Abu Arish
S6029_0,17.063717,42.818632,60,Remote Jizan
S6029_1,17.063717,42.818632,190,Remote Jizan
S6029_2,17.063717,42.818632,290,Remote Jizan
S6030_0,17.07468,42.74987,20,Remote Jizan
S6030_1,17.07468,42.74987,200,Remote Jizan
S6030_2,17.07468,42.74987,300,Remote Jizan
S6031_0,17.11425,42.77791,350,Remote Jizan
S6031_1,17.11425,42.77791,110,Remote Jizan
S6031_2,17.11425,42.77791,280,Remote Jizan
S6032_0,17.10493,42.78155,30,Remote Jizan
S6032_1,17.10493,42.78155,120,Remote Jizan
S6032_2,17.10493,42.78155,210,Remote Jizan
S6034_0,16.72898,43.03889,40,Remote Jizan
S6034_1,16.72898,43.03889,150,Remote Jizan
S6034_2,16.72898,43.03889,230,Remote Jizan
S6036_0,16.67221,42.95425,10,Remote Jizan
S6036_1,16.67221,42.95425,200,Remote Jizan
S6036_2,16.67221,42.95425,290,Remote Jizan
S6037_0,16.565202,43.058462,90,Remote Jizan
S6037_1,16.565202,43.058462,210,Remote Jizan
S6037_2,16.565202,43.058462,340,Remote Jizan
S6038_0,16.59805,42.93629,0,Remote Jizan
S6038_1,16.59805,42.93629,120,Remote Jizan
S6038_2,16.59805,42.93629,240,Remote Jizan
S6039_0,16.60188,42.94665,70,Remote Jizan
S6039_1,16.60188,42.94665,200,Remote Jizan
S6039_2,16.60188,42.94665,310,Remote Jizan
S6040_0,16.543608,42.869296,60,Remote Jizan
S6040_1,16.543608,42.869296,180,Remote Jizan
S6040_2,16.543608,42.869296,300,Remote Jizan
S6041_0,16.5278,42.96627,80,Remote Jizan
S6041_1,16.5278,42.96627,180,Remote Jizan
S6041_2,16.5278,42.96627,270,Remote Jizan
S6043_0,16.61239,42.98883,40,Remote Jizan
S6043_1,16.61239,42.98883,190,Remote Jizan
S6043_2,16.61239,42.98883,280,Remote Jizan
S6044_0,16.4374,42.82298,40,Remote Jizan
S6044_1,16.4374,42.82298,160,Remote Jizan
S6044_2,16.4374,42.82298,270,Remote Jizan
S6045_0,16.58568,42.80349,50,Remote Jizan
S6045_1,16.58568,42.80349,180,Remote Jizan
S6045_2,16.58568,42.80349,290,Remote Jizan
S6046_0,16.65346,42.77735,90,Remote Jizan
S6046_1,16.65346,42.77735,210,Remote Jizan
S6046_2,16.65346,42.77735,320,Remote Jizan
S6047_0,16.67192,42.89334,20,Remote Jizan
S6047_1,16.67192,42.89334,100,Remote Jizan
S6047_2,16.67192,42.89334,260,Remote Jizan
S6048_0,17.11395,42.67034,340,Sabya
S6048_1,17.11395,42.67034,110,Sabya
S6048_2,17.11395,42.67034,220,Sabya
S6049_0,17.1886,42.76574,50,Remote Jizan
S6049_1,17.1886,42.76574,160,Remote Jizan
S6049_2,17.1886,42.76574,260,Remote Jizan
S6050_0,17.01453,42.62256,135,Remote Jizan
S6050_1,17.01453,42.62256,220,Remote Jizan
S6050_2,17.01453,42.62256,340,Remote Jizan
S6051_0,17.14948,42.62647,30,Sabya
S6051_1,17.14948,42.62647,125,Sabya
S6051_2,17.14948,42.62647,240,Sabya
S6052_0,17.16209,42.64022,70,Sabya
S6052_1,17.16209,42.64022,200,Sabya
S6052_2,17.16209,42.64022,320,Sabya
S6053_0,17.15024,42.63882,10,Sabya
S6053_1,17.15024,42.63882,160,Sabya
S6053_2,17.15024,42.63882,240,Sabya
S6054_0,17.15607,42.65563,20,Sabya
S6054_1,17.15607,42.65563,100,Sabya
S6054_2,17.15607,42.65563,240,Sabya
S6055_0,17.1217,42.6004,40,Sabya
S6055_1,17.1217,42.6004,120,Sabya
S6055_2,17.1217,42.6004,260,Sabya
S6056_0,17.09625,42.53383,70,Remote Jizan
S6056_1,17.09625,42.53383,210,Remote Jizan
S6056_2,17.09625,42.53383,300,Remote Jizan
S6057_0,17.18253,42.57765,30,Remote Jizan
S6057_1,17.18253,42.57765,130,Remote Jizan
S6057_2,17.18253,42.57765,230,Remote Jizan
S6058_0,17.15915,42.52603,320,Remote Jizan
S6058_1,17.15915,42.52603,60,Remote Jizan
S6058_2,17.15915,42.52603,240,Remote Jizan
S6059_0,17.13733,42.44479,60,Remote Jizan
S6059_1,17.13733,42.44479,180,Remote Jizan
S6059_2,17.13733,42.44479,300,Remote Jizan
S6060_0,17.270672,42.609564,150,Remote Jizan
S6060_1,17.270672,42.609564,240,Remote Jizan
S6060_2,17.270672,42.609564,320,Remote Jizan
S6061_0,17.33197,42.59789,30,Remote Jizan
S6061_1,17.33197,42.59789,170,Remote Jizan
S6061_2,17.33197,42.59789,270,Remote Jizan
S6062_0,17.37948,42.54436,340,Remote Jizan
S6062_1,17.37948,42.54436,160,Remote Jizan
S6062_2,17.37948,42.54436,260,Remote Jizan
S6063_0,17.37484,42.53539,0,Remote Jizan
S6063_1,17.37484,42.53539,100,Remote Jizan
S6063_2,17.37484,42.53539,230,Remote Jizan
S6064_0,17.32096,42.55059,20,Remote Jizan
S6064_1,17.32096,42.55059,200,Remote Jizan
S6064_2,17.32096,42.55059,320,Remote Jizan
S6065_0,17.49608,42.68511,40,Remote Jizan
S6065_1,17.49608,42.68511,120,Remote Jizan
S6065_2,17.49608,42.68511,270,Remote Jizan
S6066_0,17.45984,42.55297,90,Remote Jizan
S6066_1,17.45984,42.55297,215,Remote Jizan
S6066_2,17.45984,42.55297,325,Remote Jizan
S6067_0,16.89355,42.60411,40,Jizan
S6067_1,16.89355,42.60411,180,Jizan
S6067_2,16.89355,42.60411,300,Jizan
S6068_0,16.88683,42.58303,40,Jizan
S6068_1,16.88683,42.58303,150,Jizan
S6068_2,16.88683,42.58303,300,Jizan
S6069_0,16.62838,42.86074,20,Remote Jizan
S6069_1,16.62838,42.86074,80,Remote Jizan
S6069_2,16.62838,42.86074,250,Remote Jizan
S6070_0,17.70931,42.26085,60,Remote Jizan
S6070_1,17.70931,42.26085,260,Remote Jizan
S6070_2,17.70931,42.26085,330,Remote Jizan
S6071_0,17.57345,42.62947,20,Remote Jizan
S6071_1,17.57345,42.62947,150,Remote Jizan
S6071_2,17.57345,42.62947,310,Remote Jizan
S6072_0,17.60248,42.85648,40,Remote Jizan
S6072_1,17.60248,42.85648,100,Remote Jizan
S6072_2,17.60248,42.85648,280,Remote Jizan
S6073_0,17.55037,42.8992,0,Remote Jizan
S6073_1,17.55037,42.8992,120,Remote Jizan
S6073_2,17.55037,42.8992,230,Remote Jizan
S6074_0,18.08211,41.62058,190,Remote Jizan
S6074_1,18.08211,41.62058,340,Remote Jizan
S6075_0,17.99927,41.67645,20,Remote Jizan
S6075_1,17.99927,41.67645,140,Remote Jizan
S6075_2,17.99927,41.67645,290,Remote Jizan
S6076_0,17.8255,41.84352,120,Remote Jizan
S6076_1,17.8255,41.84352,300,Remote Jizan
S6077_0,17.72393,42.03275,95,Remote Jizan
S6077_1,17.72393,42.03275,220,Remote Jizan
S6077_2,17.72393,42.03275,315,Remote Jizan
S6078_0,17.735,42.24434,0,Remote Jizan
S6078_1,17.735,42.24434,130,Remote Jizan
S6078_2,17.735,42.24434,250,Remote Jizan
S6079_0,17.75365,42.31951,30,Remote Jizan
S6079_1,17.75365,42.31951,120,Remote Jizan
S6079_2,17.75365,42.31951,240,Remote Jizan
S6080_0,17.53695,42.44218,160,Remote Jizan
S6080_1,17.53695,42.44218,240,Remote Jizan
S6080_2,17.53695,42.44218,330,Remote Jizan
S6081_0,17.66634,42.3419,120,Remote Jizan
S6081_1,17.66634,42.3419,230,Remote Jizan
S6081_2,17.66634,42.3419,340,Remote Jizan
S6082_0,17.26975,42.77017,30,Remote Jizan
S6082_1,17.26975,42.77017,220,Remote Jizan
S6082_2,17.26975,42.77017,300,Remote Jizan
S6083_0,16.72015,42.94678,70,Remote Jizan
S6083_1,16.72015,42.94678,160,Remote Jizan
S6083_2,16.72015,42.94678,330,Remote Jizan
S6084_0,16.69944,42.11746,50,Remote Jizan
S6084_1,16.69944,42.11746,180,Remote Jizan
S6084_2,16.69944,42.11746,310,Remote Jizan
S6085_0,16.83444,42.60773,20,Jizan
S6085_1,16.83444,42.60773,130,Jizan
S6085_2,16.83444,42.60773,300,Jizan
S6086_0,17.13227,42.82582,40,Remote Jizan
S6086_1,17.13227,42.82582,150,Remote Jizan
S6086_2,17.13227,42.82582,290,Remote Jizan
S6087_0,17.42933,42.5443,130,Remote Jizan
S6087_1,17.42933,42.5443,220,Remote Jizan
S6087_2,17.42933,42.5443,320,Remote Jizan
S6088_0,16.58171,42.91293,130,Remote Jizan
S6088_1,16.58171,42.91293,230,Remote Jizan
S6088_2,16.58171,42.91293,0,Remote Jizan
S6089_0,17.15386,42.68414,60,Sabya
S6089_1,17.15386,42.68414,180,Sabya
S6089_2,17.15386,42.68414,300,Sabya
S6090_0,17.23973,42.60368,20,Remote Jizan
S6090_1,17.23973,42.60368,120,Remote Jizan
S6090_2,17.23973,42.60368,250,Remote Jizan
S6091_0,16.65934,43.0435,120,Remote Jizan
S6091_1,16.65934,43.0435,260,Remote Jizan
S6091_2,16.65934,43.0435,320,Remote Jizan
S6092_0,17.02459,42.69168,45,Remote Jizan
S6092_1,17.02459,42.69168,130,Remote Jizan
S6092_2,17.02459,42.69168,270,Remote Jizan
S6093_0,16.91593,42.63672,30,Jizan
S6093_1,16.91593,42.63672,170,Jizan
S6093_2,16.91593,42.63672,280,Jizan
S6094_0,17.22606,42.5536,30,Remote Jizan
S6094_1,17.22606,42.5536,170,Remote Jizan
S6094_2,17.22606,42.5536,260,Remote Jizan
S6095_0,16.87688,42.63374,70,Jizan
S6095_1,16.87688,42.63374,180,Jizan
S6095_2,16.87688,42.63374,280,Jizan
S6096_0,16.82558,42.72789,40,Remote Jizan
S6096_1,16.82558,42.72789,150,Remote Jizan
S6096_2,16.82558,42.72789,250,Remote Jizan
S6097_0,16.75435,43.12584,10,Remote Jizan
S6097_1,16.75435,43.12584,150,Remote Jizan
S6097_2,16.75435,43.12584,210,Remote Jizan
S6098_0,17.4038,42.8524,40,Remote Jizan
S6098_1,17.4038,42.8524,100,Remote Jizan
S6098_2,17.4038,42.8524,220,Remote Jizan
S6099_0,16.92682,42.73722,90,Remote Jizan
S6099_1,16.92682,42.73722,190,Remote Jizan
S6099_2,16.92682,42.73722,340,Remote Jizan
S6100_0,16.57631,42.94971,30,Remote Jizan
S6100_1,16.57631,42.94971,170,Remote Jizan
S6100_2,16.57631,42.94971,290,Remote Jizan
S6101_0,17.27602,42.53865,20,Remote Jizan
S6101_1,17.27602,42.53865,160,Remote Jizan
S6101_2,17.27602,42.53865,260,Remote Jizan
S6102_0,17.23225,42.93794,20,Remote Jizan
S6102_1,17.23225,42.93794,150,Remote Jizan
S6102_2,17.23225,42.93794,290,Remote Jizan
S6103_0,16.75712,42.85564,120,Remote Jizan
S6103_1,16.75712,42.85564,270,Remote Jizan
S6103_2,16.75712,42.85564,340,Remote Jizan
S6104_0,17.8799,41.78031,130,Remote Jizan
S6104_1,17.8799,41.78031,330,Remote Jizan
S6105_0,17.63631,42.22209,85,Remote Jizan
S6105_1,17.63631,42.22209,220,Remote Jizan
S6105_2,17.63631,42.22209,345,Remote Jizan
S6106_0,17.53327,42.28575,40,Remote Jizan
S6106_1,17.53327,42.28575,150,Remote Jizan
S6106_2,17.53327,42.28575,250,Remote Jizan
S6107_0,17.43266,42.91024,20,Remote Jizan
S6107_1,17.43266,42.91024,200,Remote Jizan
S6107_2,17.43266,42.91024,290,Remote Jizan
S6109_0,16.9617,42.67276,70,Remote Jizan
S6109_1,16.9617,42.67276,180,Remote Jizan
S6109_2,16.9617,42.67276,310,Remote Jizan
S6110_0,17.36631,43.20511,0,Remote Jizan
S6110_1,17.36631,43.20511,200,Remote Jizan
S6110_2,17.36631,43.20511,300,Remote Jizan
S6111_0,17.33197,43.20539,50,Remote Jizan
S6111_1,17.33197,43.20539,130,Remote Jizan
S6111_2,17.33197,43.20539,230,Remote Jizan
S6112_0,17.12722,43.05595,100,Remote Jizan
S6112_1,17.12722,43.05595,190,Remote Jizan
S6112_2,17.12722,43.05595,330,Remote Jizan
S6113_0,16.97942,43.11426,20,Remote Jizan
S6113_1,16.97942,43.11426,190,Remote Jizan
S6113_2,16.97942,43.11426,270,Remote Jizan
S6114_0,17.1431,42.62966,0,Sabya
S6114_1,17.1431,42.62966,120,Sabya
S6114_2,17.1431,42.62966,250,Sabya
S6115_0,17.12875,42.69186,70,Sabya
S6115_1,17.12875,42.69186,220,Sabya
S6115_2,17.12875,42.69186,330,Sabya
S6116_0,17.03983,42.76093,340,Remote Jizan
S6116_1,17.03983,42.76093,110,Remote Jizan
S6116_2,17.03983,42.76093,220,Remote Jizan
S6117_0,17.14764,42.6183,340,Sabya
S6117_1,17.14764,42.6183,120,Sabya
S6117_2,17.14764,42.6183,230,Sabya
S6118_0,16.64719,42.99345,120,Remote Jizan
S6118_1,16.64719,42.99345,240,Remote Jizan
S6118_2,16.64719,42.99345,0,Remote Jizan
S6119_0,16.939896,42.9048,140,Remote Jizan
S6119_1,16.939896,42.9048,210,Remote Jizan
S6119_2,16.939896,42.9048,340,Remote Jizan
S6120_0,17.27079,43.11727,0,Remote Jizan
S6120_1,17.27079,43.11727,120,Remote Jizan
S6120_2,17.27079,43.11727,240,Remote Jizan
S6121_0,17.26674,43.1008,50,Remote Jizan
S6121_1,17.26674,43.1008,130,Remote Jizan
S6121_2,17.26674,43.1008,270,Remote Jizan
S6122_0,17.23894,43.08125,50,Remote Jizan
S6122_1,17.23894,43.08125,160,Remote Jizan
S6122_2,17.23894,43.08125,280,Remote Jizan
S6123_0,17.33585,43.13744,30,Remote Jizan
S6123_1,17.33585,43.13744,150,Remote Jizan
S6123_2,17.33585,43.13744,270,Remote Jizan
S6124_0,17.32798,43.11038,40,Remote Jizan
S6124_1,17.32798,43.11038,240,Remote Jizan
S6125_0,17.0028,42.85613,10,Abu Arish
S6125_1,17.0028,42.85613,170,Abu Arish
S6125_2,17.0028,42.85613,285,Abu Arish
S6126_0,17.27618,43.05236,50,Remote Jizan
S6126_1,17.27618,43.05236,260,Remote Jizan
S6127_0,16.89858,42.5505,40,Jizan
S6127_1,16.89858,42.5505,170,Jizan
S6127_2,16.89858,42.5505,270,Jizan
S6128_0,16.94635,42.69457,30,Remote Jizan
S6128_1,16.94635,42.69457,170,Remote Jizan
S6128_2,16.94635,42.69457,270,Remote Jizan
S6129_0,16.86743,42.75515,40,Remote Jizan
S6129_1,16.86743,42.75515,130,Remote Jizan
S6129_2,16.86743,42.75515,300,Remote Jizan
S6130_0,16.79435,42.99213,30,Remote Jizan
S6130_1,16.79435,42.99213,180,Remote Jizan
S6130_2,16.79435,42.99213,270,Remote Jizan
S6131_0,16.91196,42.92319,30,Remote Jizan
S6131_1,16.91196,42.92319,120,Remote Jizan
S6131_2,16.91196,42.92319,220,Remote Jizan
S6132_0,17.6952,42.073,90,Remote Jizan
S6132_1,17.6952,42.073,190,Remote Jizan
S6132_2,17.6952,42.073,330,Remote Jizan
S6133_0,17.7874,41.94219,0,Remote Jizan
S6133_1,17.7874,41.94219,160,Remote Jizan
S6133_2,17.7874,41.94219,270,Remote Jizan
S6134_0,17.73288,42.41627,150,Remote Jizan
S6134_1,17.73288,42.41627,250,Remote Jizan
S6134_2,17.73288,42.41627,330,Remote Jizan
S6135_0,17.58751,42.94278,110,Remote Jizan
S6135_1,17.58751,42.94278,210,Remote Jizan
S6135_2,17.58751,42.94278,310,Remote Jizan
S6136_0,17.52835,43.04835,100,Remote Jizan
S6136_1,17.52835,43.04835,260,Remote Jizan
S6137_0,17.63673,42.77263,40,Remote Jizan
S6137_1,17.63673,42.77263,140,Remote Jizan
S6137_2,17.63673,42.77263,280,Remote Jizan
S6138_0,17.46228,43.03497,0,Remote Jizan
S6138_1,17.46228,43.03497,140,Remote Jizan
S6138_2,17.46228,43.03497,280,Remote Jizan
S6139_0,17.41598,42.63967,0,Remote Jizan
S6139_1,17.41598,42.63967,200,Remote Jizan
S6139_2,17.41598,42.63967,310,Remote Jizan
S6140_0,17.39272,43.1736,10,Remote Jizan
S6140_1,17.39272,43.1736,150,Remote Jizan
S6140_2,17.39272,43.1736,240,Remote Jizan
S6141_0,17.36967,43.07804,140,Remote Jizan
S6141_1,17.36967,43.07804,330,Remote Jizan
S6142_0,17.38257,42.34263,90,Remote Jizan
S6142_1,17.38257,42.34263,190,Remote Jizan
S6142_2,17.38257,42.34263,300,Remote Jizan
S6143_0,17.37726,42.43045,90,Remote Jizan
S6143_1,17.37726,42.43045,160,Remote Jizan
S6143_2,17.37726,42.43045,310,Remote Jizan
S6144_0,17.2806,42.7154,0,Remote Jizan
S6144_1,17.2806,42.7154,80,Remote Jizan
S6144_2,17.2806,42.7154,260,Remote Jizan
S6145_0,17.29327,43.13782,110,Remote Jizan
S6145_1,17.29327,43.13782,320,Remote Jizan
S6146_0,17.242911,42.752655,330,Remote Jizan
S6146_1,17.242911,42.752655,180,Remote Jizan
S6146_2,17.242911,42.752655,250,Remote Jizan
S6147_0,17.25516,42.51917,70,Remote Jizan
S6147_1,17.25516,42.51917,140,Remote Jizan
S6148_0,17.25548,43.10477,50,Remote Jizan
S6148_1,17.25548,43.10477,140,Remote Jizan
S6148_2,17.25548,43.10477,270,Remote Jizan
S6149_0,17.23767,43.02263,80,Remote Jizan
S6149_1,17.23767,43.02263,160,Remote Jizan
S6149_2,17.23767,43.02263,270,Remote Jizan
S6150_0,17.1966,43.02769,0,Remote Jizan
S6150_1,17.1966,43.02769,160,Remote Jizan
S6151_0,17.19013,42.63827,0,Remote Jizan
S6151_1,17.19013,42.63827,50,Remote Jizan
S6151_2,17.19013,42.63827,160,Remote Jizan
S6152_0,17.20009,42.51127,80,Remote Jizan
S6152_1,17.20009,42.51127,250,Remote Jizan
S6152_2,17.20009,42.51127,340,Remote Jizan
S6153_0,17.14225,42.48555,80,Remote Jizan
S6153_1,17.14225,42.48555,180,Remote Jizan
S6153_2,17.14225,42.48555,270,Remote Jizan
S6154_0,17.10202,42.61971,20,Sabya
S6154_1,17.10202,42.61971,180,Sabya
S6154_2,17.10202,42.61971,300,Sabya
S6155_0,17.60617,43.06261,30,Remote Jizan
S6155_1,17.60617,43.06261,150,Remote Jizan
S6155_2,17.60617,43.06261,250,Remote Jizan
S6156_0,17.0118,43.10033,30,Remote Jizan
S6156_1,17.0118,43.10033,120,Remote Jizan
S6156_2,17.0118,43.10033,240,Remote Jizan
S6157_0,16.9602,43.0157,0,Remote Jizan
S6157_1,16.9602,43.0157,130,Remote Jizan
S6157_2,16.9602,43.0157,230,Remote Jizan
S6158_0,16.92352,42.96493,0,Remote Jizan
S6158_1,16.92352,42.96493,120,Remote Jizan
S6158_2,16.92352,42.96493,250,Remote Jizan
S6159_0,16.92402,42.83072,15,Abu Arish
