Region,Week,eNodeB Name,Sector id,DL_PRB_Utilization,DL PRB Utilization Range,Users,DL User Thrpt
South Region,WK46_2023,S1509-RULX-HU-01-AHB,1,19.3,Utiliz < 30%,49.62,58.33
South Region,WK46_2023,S1722-R4GF-HU-01-SAB,0,19.29,Utiliz < 30%,12.44,26.78
South Region,WK46_2023,S3127-RGUL-HU-01-AHB,0,19.27,Utiliz < 30%,31.47,34.92
South Region,WK46_2023,S4715-RALL-HU-01-KMS,0,19.27,Utiliz < 30%,50.89,30.2
South Region,WK46_2023,S1576-RGLN-HU-01-GIZ,1,19.26,Utiliz < 30%,96.92,44.65
South Region,WK46_2023,S4908-RGUF-HU-HW-MJR,1,19.21,Utiliz < 30%,32.64,25.64
South Region,WK46_2023,S1531-RULN-HU-01-KMS,2,19.17,Utiliz < 30%,29.59,26.67
South Region,WK46_2023,S4703-RALL-HU-HW-KMS,0,19.12,Utiliz < 30%,68.29,33.26
South Region,WK46_2023,S3257-RGUF-HU-01-TNM,0,19.11,Utiliz < 30%,4.14,22.84
South Region,WK46_2023,S4782-RGUF-HU-HW-AHB,2,19.05,Utiliz < 30%,14.68,31.09
South Region,WK46_2023,S4754-RGUF-HU-HW-SAB,0,19.03,Utiliz < 30%,7.28,25.53
South Region,WK46_2023,S1914-RGUF-HU-01-AHB,1,19.02,Utiliz < 30%,16.47,22.7
South Region,WK46_2023,S4926-RGUF-HU-HW-RJA,1,19.01,Utiliz < 30%,16.76,24.4
South Region,WK46_2023,S3128-RALL-HU-01-KMS,1,18.99,Utiliz < 30%,28.55,17.29
South Region,WK46_2023,S4775-RGUF-HU-HW-AHB,2,18.96,Utiliz < 30%,37.93,33.62
South Region,WK46_2023,S6171-R4GF-HU-01-SAM,1,18.91,Utiliz < 30%,16.08,3.22
South Region,WK46_2023,S1903-RGUF-HU-01-AHB,2,18.91,Utiliz < 30%,19.38,21.01
South Region,WK46_2023,S1620-RGUF-HU-01-AHB,0,18.9,Utiliz < 30%,20.07,12.6
South Region,WK46_2023,S1975-RALL-HU-01-AHB,1,18.86,Utiliz < 30%,52.05,39.94
South Region,WK46_2023,S1514-RULX-HU-01-AHB,0,18.82,Utiliz < 30%,31.73,21.33
South Region,WK46_2023,S1573-RGLX-HU-01-ABA,0,18.81,Utiliz < 30%,34.68,36.96
South Region,WK46_2023,S1581-RULX-HU-HW-AHB,2,18.78,Utiliz < 30%,25.85,18.31
South Region,WK46_2023,S3293-RGUL-HU-01-AHB,0,18.77,Utiliz < 30%,22.44,33.79
South Region,WK46_2023,S4916-RGUF-HU-01-SAB,2,18.76,Utiliz < 30%,21.11,41.99
South Region,WK46_2023,S3285-RGUL-HU-01-KMS,0,18.71,Utiliz < 30%,33.48,29.41
South Region,WK46_2023,S1987-RGUL-HU-01-KMS,1,18.7,Utiliz < 30%,70.87,44.23
South Region,WK46_2023,S4803-RALL-HU-01-AHB,1,18.7,Utiliz < 30%,53.98,33.92
South Region,WK46_2023,S4796-RGUF-HU-HW-NMS,1,18.7,Utiliz < 30%,17.91,29.83
South Region,WK46_2023,S3057-RGUF-HU-HW-AHB,1,18.65,Utiliz < 30%,18.51,34.45
South Region,WK46_2023,S1936-RGUL-HU-01-BHH,2,18.65,Utiliz < 30%,29.61,45.14
South Region,WK46_2023,S1529-RGLX-HU-HW-GIZ,0,18.64,Utiliz < 30%,25.69,8.48
South Region,WK46_2023,S1690-RUFX-HU-01-BSH,2,18.62,Utiliz < 30%,65.18,34.35
South Region,WK46_2023,S3116-RGUL-HU-01-KMS,2,18.6,Utiliz < 30%,23.76,35.19
South Region,WK46_2023,S6310-RGUL-HU-01-NJR,0,18.59,Utiliz < 30%,43.55,38.61
South Region,WK46_2023,S4758-RGUF-HU-HW-DAJ,2,18.56,Utiliz < 30%,19.5,33.61
South Region,WK46_2023,S6268-RULX-HU-01-SHW,2,18.56,Utiliz < 30%,33.22,41.39
South Region,WK46_2023,S3142-R4GF-HU-01-BGN,0,18.48,Utiliz < 30%,9.44,30.19
South Region,WK46_2023,S1935-RGUL-HU-HW-KMS,0,18.46,Utiliz < 30%,59.48,41.66
South Region,WK46_2023,S3117-RGUL-HU-HW-KMS,0,18.42,Utiliz < 30%,47.67,32.08
South Region,WK46_2023,S4726-RALL-HU-HW-KMS,0,18.37,Utiliz < 30%,90.11,30.71
South Region,WK46_2023,S3426-R4GF-HU-01-HBN,0,18.37,Utiliz < 30%,9.78,37.84
South Region,WK46_2023,S4977-RGUF-HU-01-AHB,2,18.34,Utiliz < 30%,22.61,35.34
South Region,WK46_2023,S4708-RALL-HU-01-KMS,0,18.33,Utiliz < 30%,48.4,20.82
South Region,WK46_2023,S1700-RUFX-HU-HW-AHB,0,18.33,Utiliz < 30%,20.8,50.78
South Region,WK46_2023,S1973-RGUL-HU-01-AHB,1,18.32,Utiliz < 30%,24.22,20.11
South Region,WK46_2023,S3079-RGUF-HU-HW-MHL,1,18.27,Utiliz < 30%,17.5,28.45
South Region,WK46_2023,S3050-RGUF-HU-HW-AHB,2,18.24,Utiliz < 30%,15.27,26.91
South Region,WK46_2023,S3403-R4GF-HU-01-THR,0,18.23,Utiliz < 30%,8.35,19.22
South Region,WK46_2023,S4857-RGUL-HU-01-BHH,0,18.17,Utiliz < 30%,37.52,47.16
South Region,WK46_2023,S1821-RGUL-HU-01-BHH,2,18.17,Utiliz < 30%,46.01,36.1
South Region,WK46_2023,S1701-RULX-HU-HW-ABA,2,18.15,Utiliz < 30%,19.6,14.87
South Region,WK46_2023,S3072-R4GF-HU-HW-BHH,2,18.09,Utiliz < 30%,12.94,21.42
South Region,WK46_2023,S3335-RGUF-HU-01-AHR,0,18.08,Utiliz < 30%,11.18,29.85
South Region,WK46_2023,S4795-RUFX-HU-HW-NMS,2,18.08,Utiliz < 30%,16.57,27.91
South Region,WK46_2023,S1896-RULX-HU-01-KMS,0,18.07,Utiliz < 30%,36.28,38.56
South Region,WK46_2023,S1728-RULN-HU-01-AHB,2,18.04,Utiliz < 30%,31.58,17.61
South Region,WK46_2023,S3433-RGUL-HU-01-SHW,1,18.02,Utiliz < 30%,15.96,33.5
South Region,WK46_2023,S4977-RGUF-HU-01-AHB,0,17.98,Utiliz < 30%,38.49,48.67
South Region,WK46_2023,S1979-RALL-HU-01-AHB,1,17.98,Utiliz < 30%,42.54,30.05
South Region,WK46_2023,S3155-RGUL-HU-01-AHB,1,17.96,Utiliz < 30%,25.74,35.81
South Region,WK46_2023,S3094-R4GF-HU-01-BHH,0,17.9,Utiliz < 30%,6.33,12.56
South Region,WK46_2023,S6299-RGUF-HU-IB-GIZ,2,17.89,Utiliz < 30%,11.8,12.59
South Region,WK46_2023,S3323-RGUF-HU-01-AHB,0,17.84,Utiliz < 30%,11.02,17.72
South Region,WK46_2023,S4952-RGUL-HU-01-AHB,2,17.75,Utiliz < 30%,36.25,41.64
South Region,WK46_2023,S1910-R4GF-HU-01-AHB,1,17.74,Utiliz < 30%,26.15,35.3
South Region,WK46_2023,S1851-RGUF-HU-01-DRB,0,17.73,Utiliz < 30%,28.86,50.09
South Region,WK46_2023,S6351-RGUL-HU-01-NJR,2,17.67,Utiliz < 30%,20.63,20.97
South Region,WK46_2023,S4775-RGUF-HU-HW-AHB,0,17.66,Utiliz < 30%,23.71,31.57
South Region,WK46_2023,S3323-RGUF-HU-01-AHB,2,17.64,Utiliz < 30%,10.72,19.42
South Region,WK46_2023,S1884-RULN-HU-01-KMS,1,17.63,Utiliz < 30%,48.28,31.7
South Region,WK46_2023,S3256-RGUF-HU-HW-TNM,2,17.62,Utiliz < 30%,31.21,61.51
South Region,WK46_2023,S3163-RGUL-HU-HW-AHB,0,17.6,Utiliz < 30%,40.75,39.07
South Region,WK46_2023,S3075-RGUF-HU-HW-AHB,0,17.6,Utiliz < 30%,11.1,26.03
South Region,WK46_2023,S6359-R4GF-HU-01-BDJ,0,17.58,Utiliz < 30%,4.93,22.89
South Region,WK46_2023,S4954-RGUL-HU-01-AHB,2,17.58,Utiliz < 30%,26.62,26.76
South Region,WK46_2023,S4780-RGFX-HU-HW-MHL,0,17.57,Utiliz < 30%,7.58,29.79
South Region,WK46_2023,S3313-RGUF-HU-01-SAB,2,17.52,Utiliz < 30%,19.43,42.33
South Region,WK46_2023,S6197-RGUF-HU-01-BSH,1,17.47,Utiliz < 30%,33.11,21.25
South Region,WK46_2023,S3237-RGUL-HU-01-BHH,1,17.42,Utiliz < 30%,66.44,48.97
South Region,WK46_2023,S4959-RGUF-HU-01-AHB,1,17.39,Utiliz < 30%,28.49,29.07
South Region,WK46_2023,S4959-RGUF-HU-01-AHB,0,17.37,Utiliz < 30%,12.58,37.7
South Region,WK46_2023,S4759-RGUF-HU-HW-DAJ,1,17.35,Utiliz < 30%,14.78,31.3
South Region,WK46_2023,S1851-RGUF-HU-01-DRB,1,17.35,Utiliz < 30%,18.05,23.72
South Region,WK46_2023,S3278-R4GF-HU-01-AHB,1,17.35,Utiliz < 30%,7.15,61.45
South Region,WK46_2023,S1844-RGUF-HU-01-BSH,2,17.29,Utiliz < 30%,9.77,30.57
South Region,WK46_2023,S4789-RGUF-HU-HW-AHB,1,17.25,Utiliz < 30%,9.05,25.76
South Region,WK46_2023,S3137-R4GF-HU-HW-RJA,0,17.2,Utiliz < 30%,4.79,17.21
South Region,WK46_2023,S1860-RGFX-HU-01-KMS,2,17.14,Utiliz < 30%,31.87,42.16
South Region,WK46_2023,S4800-RALL-HU-01-AHB,0,17.07,Utiliz < 30%,55.12,31.36
South Region,WK46_2023,S1620-RGUF-HU-01-AHB,1,17.01,Utiliz < 30%,25.22,23.24
South Region,WK46_2023,S6061-RGUF-HU-HW-SUB,2,17.01,Utiliz < 30%,34.77,17.54
South Region,WK46_2023,S6280-RGUF-HU-01-ABA,1,16.99,Utiliz < 30%,37.95,25.68
South Region,WK46_2023,S3345-RGUL-HU-AP-BHH,0,16.98,Utiliz < 30%,41.73,43.59
South Region,WK46_2023,S4705-RGUL-HU-01-KMS,0,16.97,Utiliz < 30%,31.12,31.19
South Region,WK46_2023,S1656-RULX-HU-01-GIZ,1,16.97,Utiliz < 30%,37.81,35.27
South Region,WK46_2023,S4712-RALL-HU-01-KMS,0,16.91,Utiliz < 30%,53.88,31.01
South Region,WK46_2023,S4982-RGUL-HU-HW-AHB,2,16.87,Utiliz < 30%,25.7,56.53
South Region,WK46_2023,S6171-R4GF-HU-01-SAM,2,16.86,Utiliz < 30%,11.48,16.92
South Region,WK46_2023,S3343-RGUL-HU-01-AHB,1,16.85,Utiliz < 30%,21.33,27.48
South Region,WK46_2023,S1577-RGLX-HU-01-AHB,1,16.82,Utiliz < 30%,35.28,24.56
South Region,WK46_2023,S1748-RULX-HU-HW-MHL,2,16.81,Utiliz < 30%,23.86,21.82
South Region,WK46_2023,S4768-RGUF-HU-01-AHB,2,16.8,Utiliz < 30%,25.45,80.29
South Region,WK46_2023,S3296-RGUL-HU-01-AHB,0,16.78,Utiliz < 30%,30.51,18.85
South Region,WK46_2023,S4929-RUFX-HU-HW-RJA,1,16.74,Utiliz < 30%,31.41,65.18
South Region,WK46_2023,S3060-RGUF-HU-HW-RJA,0,16.73,Utiliz < 30%,24.84,62.73
South Region,WK46_2023,S1673-RGFX-HU-IB-AHB,1,16.66,Utiliz < 30%,35.78,50.88
South Region,WK46_2023,S3120-RUFX-HU-HW-AHB,0,16.65,Utiliz < 30%,11.84,34.07
South Region,WK46_2023,S1818-RGUL-HU-01-BHH,0,16.59,Utiliz < 30%,38.9,43
South Region,WK46_2023,S3270-RGUF-HU-01-KMS,0,16.58,Utiliz < 30%,14.94,12.38
South Region,WK46_2023,S3129-RUFX-HU-HW-NMS,2,16.58,Utiliz < 30%,10.13,28.43
South Region,WK46_2023,S3271-RALL-HU-01-AHB,2,16.58,Utiliz < 30%,35.13,27.83
South Region,WK46_2023,S6072-RGUF-HU-01-RTH,1,16.56,Utiliz < 30%,39.17,45.09
South Region,WK46_2023,S6392-R4GF-HU-01-SHW,0,16.53,Utiliz < 30%,4.66,21.07
South Region,WK46_2023,S1616-RGLX-HU-01-KMS,1,16.5,Utiliz < 30%,29.84,21.41
South Region,WK46_2023,S6329-RGUL-HU-AP-NJR,2,16.48,Utiliz < 30%,21.65,29.49
South Region,WK46_2023,S1961-R4GF-HU-01-SAB,0,16.46,Utiliz < 30%,6.11,17.31
South Region,WK46_2023,S3016-RGUF-HU-01-BHH,2,16.44,Utiliz < 30%,13.13,32.68
South Region,WK46_2023,S3431-RGUL-HU-01-NJR,1,16.43,Utiliz < 30%,32.78,41.61
South Region,WK46_2023,S1700-RUFX-HU-HW-AHB,1,16.42,Utiliz < 30%,46.9,54.8
South Region,WK46_2023,S1938-RGUL-HU-01-BHH,1,16.39,Utiliz < 30%,24.09,19.92
South Region,WK46_2023,S1506-RULX-HU-01-AHB,2,16.38,Utiliz < 30%,24.24,42.67
South Region,WK46_2023,S6385-R4GF-HU-HW-SHW,0,16.23,Utiliz < 30%,12.17,20.65
South Region,WK46_2023,S1920-RUFX-HU-01-YDM,2,16.22,Utiliz < 30%,7.32,29.95
South Region,WK46_2023,S4912-RGUF-HU-01-NMS,0,16.18,Utiliz < 30%,12.28,36.37
South Region,WK46_2023,S3295-RGUL-HU-01-AHB,2,16.18,Utiliz < 30%,32.64,26.41
South Region,WK46_2023,S4830-RGUL-HU-01-AHB,0,16.13,Utiliz < 30%,27.95,40.3
South Region,WK46_2023,S3315-RGUF-HU-01-SAB,1,16.08,Utiliz < 30%,19.35,46.5
South Region,WK46_2023,S3109-RGUL-HU-01-AHB,2,16.05,Utiliz < 30%,25.98,22.05
South Region,WK46_2023,S4855-RGUL-HU-01-BHH,1,16.04,Utiliz < 30%,35.5,35.94
South Region,WK46_2023,S3433-RGUL-HU-01-SHW,0,16.03,Utiliz < 30%,34.95,46.83
South Region,WK46_2023,S3057-RGUF-HU-HW-AHB,0,16.02,Utiliz < 30%,20.01,32.66
South Region,WK46_2023,S3405-R4GF-HU-01-THR,1,16.02,Utiliz < 30%,14.95,23.91
South Region,WK46_2023,S3271-RALL-HU-01-AHB,1,16.01,Utiliz < 30%,42.97,52.25
South Region,WK46_2023,S3168-R4GF-HU-01-SAB,0,15.99,Utiliz < 30%,5.78,12.87
South Region,WK46_2023,S1679-RGUF-HU-01-AHB,2,15.96,Utiliz < 30%,15.1,39.26
South Region,WK46_2023,S4784-RUFX-HU-HW-AHB,1,15.94,Utiliz < 30%,16.42,22.85
South Region,WK46_2023,S4834-RALL-HU-01-AHB,0,15.93,Utiliz < 30%,48.03,25.97
South Region,WK46_2023,S4800-RALL-HU-01-AHB,2,15.91,Utiliz < 30%,85.55,38.21
South Region,WK46_2023,S4919-RGUF-HU-01-AHB,1,15.89,Utiliz < 30%,12.39,51.12
South Region,WK46_2023,S6006-RALL-HU-VP-GIZ,2,15.89,Utiliz < 30%,65.67,31.6
South Region,WK46_2023,S1609-R4GF-HU-HW-BHH,0,15.88,Utiliz < 30%,10.39,31.26
South Region,WK46_2023,S4794-RGUF-HU-01-NMS,1,15.86,Utiliz < 30%,20.11,28.37
South Region,WK46_2023,S1703-RGUF-HU-01-AHR,0,15.85,Utiliz < 30%,57.66,77.89
South Region,WK46_2023,S1765-RGUF-HU-01-AHB,1,15.83,Utiliz < 30%,13.22,28.13
South Region,WK46_2023,S1567-RULX-HU-01-AHB,2,15.82,Utiliz < 30%,28.05,17.97
South Region,WK46_2023,S6268-RULX-HU-01-SHW,1,15.81,Utiliz < 30%,39.89,47.36
South Region,WK46_2023,S1985-RGUL-HU-01-AHB,0,15.8,Utiliz < 30%,23,46.37
South Region,WK46_2023,S3293-RGUL-HU-01-AHB,1,15.73,Utiliz < 30%,36.57,46.5
South Region,WK46_2023,S1947-R4GF-HU-01-BHH,0,15.72,Utiliz < 30%,2.7,9.28
South Region,WK46_2023,S4805-RGUL-HU-HW-AHB,1,15.71,Utiliz < 30%,28.54,41.9
South Region,WK46_2023,S1690-RUFX-HU-01-BSH,0,15.65,Utiliz < 30%,52.71,30.68
South Region,WK46_2023,S4919-RGUF-HU-01-AHB,0,15.64,Utiliz < 30%,11.75,18.38
South Region,WK46_2023,S1569-RGLX-HU-01-DAJ,1,15.64,Utiliz < 30%,25.65,34.58
South Region,WK46_2023,S1576-RGLN-HU-01-GIZ,2,15.61,Utiliz < 30%,43.74,33.52
South Region,WK46_2023,S1969-RGUL-HU-01-AHB,2,15.56,Utiliz < 30%,19.25,28.71
South Region,WK46_2023,S4956-RGUL-HU-01-AHB,2,15.55,Utiliz < 30%,12.2,27
South Region,WK46_2023,S6005-RGUL-HU-01-GIZ,0,15.51,Utiliz < 30%,16.93,19.78
South Region,WK46_2023,S6197-RGUF-HU-01-BSH,0,15.5,Utiliz < 30%,32.21,21.23
South Region,WK46_2023,S6223-RGUL-HU-01-GIZ,0,15.47,Utiliz < 30%,18.11,8.31
South Region,WK46_2023,S6074-RGUF-HU-01-GIZ,0,15.47,Utiliz < 30%,14.62,28.08
South Region,WK46_2023,S6387-RGFX-HU-HW-SHW,0,15.46,Utiliz < 30%,11.53,12.88
South Region,WK46_2023,S1987-RGUL-HU-01-KMS,2,15.4,Utiliz < 30%,44.49,45.86
South Region,WK46_2023,S1677-RALL-HU-01-NJR,0,15.37,Utiliz < 30%,50.9,27.79
South Region,WK46_2023,S3321-RGUF-HU-01-DAJ,2,15.36,Utiliz < 30%,15.92,56.36
South Region,WK46_2023,S6365-R4GF-HU-01-THR,0,15.33,Utiliz < 30%,5.72,10.93
South Region,WK46_2023,S4954-RGUL-HU-01-AHB,1,15.3,Utiliz < 30%,24.54,39.62
South Region,WK46_2023,S1569-RGLX-HU-01-DAJ,0,15.28,Utiliz < 30%,22.48,27.96
South Region,WK46_2023,S1714-RGLX-HU-01-AHB,2,15.26,Utiliz < 30%,37.62,37.18
South Region,WK46_2023,S3077-RGUF-HU-HW-MHL,2,15.25,Utiliz < 30%,12.97,14.26
South Region,WK46_2023,S3294-RGUL-HU-01-AHB,1,15.2,Utiliz < 30%,10.94,28.03
South Region,WK46_2023,S4781-RGUF-HU-HW-AHB,1,15.18,Utiliz < 30%,26.03,45.69
South Region,WK46_2023,S1509-RULX-HU-01-AHB,2,15.18,Utiliz < 30%,52.28,44.03
South Region,WK46_2023,S1987-RGUL-HU-01-KMS,0,15.15,Utiliz < 30%,32.96,41.53
South Region,WK46_2023,S4977-RGUF-HU-01-AHB,1,15.15,Utiliz < 30%,16.36,21.22
South Region,WK46_2023,S1977-RGUL-HU-01-AHB,1,15.1,Utiliz < 30%,41.73,25.45
South Region,WK46_2023,S3109-RGUL-HU-01-AHB,0,15.09,Utiliz < 30%,37.95,44.12
South Region,WK46_2023,S3050-RGUF-HU-HW-AHB,0,15.04,Utiliz < 30%,9.99,31.52
South Region,WK46_2023,S6327-RGUF-HU-HW-NJR,1,14.99,Utiliz < 30%,13.73,30.52
South Region,WK46_2023,S1590-RGLX-HU-01-GIZ,1,14.98,Utiliz < 30%,33.62,28.37
South Region,WK46_2023,S3102-RGUF-HU-HW-AHB,0,14.97,Utiliz < 30%,6.96,10.28
South Region,WK46_2023,S3235-RGUF-HU-01-BHH,1,14.89,Utiliz < 30%,11.78,19.74
South Region,WK46_2023,S4978-RGUL-HU-01-AHB,1,14.89,Utiliz < 30%,20.11,32.16
South Region,WK46_2023,S6127-RGUL-HU-VP-GIZ,1,14.89,Utiliz < 30%,31.44,33.5
South Region,WK46_2023,S3298-RALL-HU-01-AHB,2,14.89,Utiliz < 30%,54,23.01
South Region,WK46_2023,S1910-R4GF-HU-01-AHB,2,14.84,Utiliz < 30%,21.49,35.1
South Region,WK46_2023,S3342-RGUL-HU-01-AHB,2,14.84,Utiliz < 30%,60.52,46.57
South Region,WK46_2023,S3430-RGUL-HU-01-NJR,1,14.83,Utiliz < 30%,6.16,14.64
South Region,WK46_2023,S3331-RGUF-HU-01-AHR,0,14.8,Utiliz < 30%,5.99,23.65
South Region,WK46_2023,S1723-RUFX-HU-01-AHR,2,14.79,Utiliz < 30%,11.82,23.03
South Region,WK46_2023,S1919-R4GF-HU-01-MJR,1,14.75,Utiliz < 30%,3.51,28.63
South Region,WK46_2023,S4906-RGUF-HU-01-KMS,2,14.75,Utiliz < 30%,26.36,50.16
South Region,WK46_2023,S1565-RULX-HU-01-AHB,1,14.73,Utiliz < 30%,23.33,14.73
South Region,WK46_2023,S1944-R4GF-HU-01-BHH,0,14.68,Utiliz < 30%,5.39,28.86
South Region,WK46_2023,S3035-RGUF-HU-01-AHB,2,14.64,Utiliz < 30%,9.96,40.22
South Region,WK46_2023,S3049-RGUF-HU-HW-MHL,2,14.63,Utiliz < 30%,12.92,31.38
South Region,WK46_2023,S3346-RGUL-HU-01-BHH,2,14.62,Utiliz < 30%,26.17,30.37
South Region,WK46_2023,S6012-RGUL-HU-VP-GIZ,1,14.58,Utiliz < 30%,25.42,44.56
South Region,WK46_2023,S3081-RGUF-HU-HW-MHL,1,14.55,Utiliz < 30%,11.5,26.73
South Region,WK46_2023,S6228-RALL-HU-01-GIZ,1,14.52,Utiliz < 30%,29.38,24.84
South Region,WK46_2023,S4809-RGUL-HU-01-AHB,2,14.52,Utiliz < 30%,18.91,46.69
South Region,WK46_2023,S3119-RGFX-HU-01-BHH,0,14.51,Utiliz < 30%,9.41,28.62
South Region,WK46_2023,S1656-RULX-HU-01-GIZ,2,14.45,Utiliz < 30%,22.96,20.29
South Region,WK46_2023,S6307-RGUL-HU-01-NJR,0,14.43,Utiliz < 30%,33.65,41.35
South Region,WK46_2023,S6143-RGUF-HU-01-SUB,1,14.43,Utiliz < 30%,16.06,50.04
South Region,WK46_2023,S1938-RGUL-HU-01-BHH,2,14.43,Utiliz < 30%,60.18,43.72
South Region,WK46_2023,S1726-RGUF-HU-01-AHB,2,14.43,Utiliz < 30%,11.3,40.82
South Region,WK46_2023,S4851-RLNX-HU-VP-BHH,2,14.4,Utiliz < 30%,64.35,38.26
South Region,WK46_2023,S4811-RGUL-HU-01-AHB,2,14.39,Utiliz < 30%,22.15,42.38
South Region,WK46_2023,S3423-R4GF-HU-01-HBN,0,14.38,Utiliz < 30%,10.41,23.77
South Region,WK46_2023,S3316-RGUF-HU-01-DAJ,2,14.36,Utiliz < 30%,4.63,18.6
South Region,WK46_2023,S6271-R4GF-HU-01-ABA,1,14.31,Utiliz < 30%,8.22,33.9
South Region,WK46_2023,S1708-RULX-HU-01-GIZ,0,14.3,Utiliz < 30%,26.59,27.18
South Region,WK46_2023,S4836-RALL-HU-01-AHB,2,14.3,Utiliz < 30%,18.13,32.98
South Region,WK46_2023,S3306-RGUF-HU-HW-SAB,1,14.27,Utiliz < 30%,6.12,40.08
South Region,WK46_2023,S4830-RGUL-HU-01-AHB,2,14.25,Utiliz < 30%,30.13,41.18
South Region,WK46_2023,S1930-RGUL-HU-01-AHB,0,14.2,Utiliz < 30%,20.21,22.64
South Region,WK46_2023,S6381-R4GF-HU-HW-SHW,1,14.2,Utiliz < 30%,5.71,30.51
South Region,WK46_2023,S1988-RGUL-HU-01-AHB,1,14.19,Utiliz < 30%,43.34,28.93
South Region,WK46_2023,S6379-R4GF-HU-HW-SHW,0,14.18,Utiliz < 30%,7.14,21.72
South Region,WK46_2023,S4776-RGUF-HU-HW-AHB,2,14.15,Utiliz < 30%,12.12,38.16
South Region,WK46_2023,S4822-RALL-HU-01-AHB,1,14.08,Utiliz < 30%,39.52,30.52
South Region,WK46_2023,S4736-RGUL-HU-01-KMS,1,14.08,Utiliz < 30%,39.77,38.41
South Region,WK46_2023,S3314-RGFX-HU-01-DAJ,2,14.03,Utiliz < 30%,7.38,63.33
South Region,WK46_2023,S3419-R4GF-HU-01-THR,1,13.95,Utiliz < 30%,10.24,23.52
South Region,WK46_2023,S3325-RGFX-HU-01-DAJ,2,13.93,Utiliz < 30%,6.58,18.17
South Region,WK46_2023,S6333-RGUL-HU-01-SHW,0,13.91,Utiliz < 30%,38.29,35.19
South Region,WK46_2023,S3023-RGUF-HU-01-AHB,1,13.89,Utiliz < 30%,11.15,37.18
South Region,WK46_2023,S4796-RGUF-HU-HW-NMS,2,13.88,Utiliz < 30%,9.03,24.74
South Region,WK46_2023,S1631-RGUF-HU-01-AHM,0,13.8,Utiliz < 30%,22.71,25.42
South Region,WK46_2023,S4954-RGUL-HU-01-AHB,0,13.8,Utiliz < 30%,16.44,28.15
South Region,WK46_2023,S3312-R4GF-HU-01-DAJ,0,13.79,Utiliz < 30%,4.21,16.88
South Region,WK46_2023,S1945-R4GF-HU-01-BHH,0,13.75,Utiliz < 30%,5.18,34.63
South Region,WK46_2023,S4851-RLNX-HU-VP-BHH,0,13.7,Utiliz < 30%,66.28,53.08
South Region,WK46_2023,S4808-RALL-HU-01-AHB,0,13.7,Utiliz < 30%,26.09,18.91
South Region,WK46_2023,S6320-RGUL-HU-01-NJR,1,13.7,Utiliz < 30%,28.13,51.21
South Region,WK46_2023,S1515-RULX-HU-01-AHB,2,13.66,Utiliz < 30%,25.17,41.86
South Region,WK46_2023,S1732-RGLX-HU-HW-NMS,1,13.65,Utiliz < 30%,17.75,15.97
South Region,WK46_2023,S1633-RGUL-HU-01-AHB_NEW,2,13.63,Utiliz < 30%,28.55,37.56
South Region,WK46_2023,S1881-RULX-HU-01-KMS,0,13.6,Utiliz < 30%,30.62,35.89
South Region,WK46_2023,S3344-RGUL-HU-01-BHH,1,13.6,Utiliz < 30%,21.42,22.58
South Region,WK46_2023,S6322-RGUF-HU-HW-NJR,0,13.53,Utiliz < 30%,13,49.77
South Region,WK46_2023,S1714-RGLX-HU-01-AHB,0,13.5,Utiliz < 30%,24,14.2
South Region,WK46_2023,S1926-RALL-HU-01-KMS,1,13.5,Utiliz < 30%,25.66,25.21
South Region,WK46_2023,S1749-RGUF-HU-01-MHL,2,13.5,Utiliz < 30%,20.78,41.16
South Region,WK46_2023,S3408-R4GF-HU-01-YDM,1,13.49,Utiliz < 30%,7.86,21.5
South Region,WK46_2023,S4957-RGUL-HU-01-AHB,0,13.48,Utiliz < 30%,17.53,33.74
South Region,WK46_2023,S1510-RULX-HU-01-AHB,0,13.46,Utiliz < 30%,19.16,32.42
South Region,WK46_2023,S3327-R4GF-HU-01-SAB,1,13.46,Utiliz < 30%,10.39,49.7
South Region,WK46_2023,S1975-RALL-HU-01-AHB,0,13.45,Utiliz < 30%,55.14,46.36
South Region,WK46_2023,S1980-RGUL-HU-01-AHB,1,13.44,Utiliz < 30%,23.98,49.57
South Region,WK46_2023,S3409-R4GF-HU-01-YDM,1,13.43,Utiliz < 30%,6.93,21.58
South Region,WK46_2023,S1685-RGFX-HU-01-AHB,2,13.43,Utiliz < 30%,41.21,59.67
South Region,WK46_2023,S6181-RGUF-HU-01-AHB,2,13.42,Utiliz < 30%,3.29,9.89
South Region,WK46_2023,S6169-R4GF-HU-01-SAM,0,13.39,Utiliz < 30%,5.91,8.05
South Region,WK46_2023,S6271-R4GF-HU-01-ABA,2,13.38,Utiliz < 30%,10.63,105.5
South Region,WK46_2023,S6326-RGUF-HU-HW-NJR,0,13.34,Utiliz < 30%,7.62,23.87
South Region,WK46_2023,S3101-RGUL-HU-01-AHB,2,13.34,Utiliz < 30%,13.91,27.19
South Region,WK46_2023,S3354-RGUF-HU-01-AHB,0,13.32,Utiliz < 30%,21.37,36.66
South Region,WK46_2023,S3246-RGUF-HU-HW-NMS,1,13.29,Utiliz < 30%,8.43,30.88
South Region,WK46_2023,S4812-RGUL-HU-01-AHB,0,13.28,Utiliz < 30%,32.68,38.04
South Region,WK46_2023,S6202-RGUF-HU-01-HBN,1,13.27,Utiliz < 30%,9.8,27.67
South Region,WK46_2023,S6384-R4GF-HU-HW-SHW,1,13.26,Utiliz < 30%,5.86,23.42
